x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
4.38999999999999985789145284797996283e+01,-2.91764627034002289522533737662020957e-01,-6.50549071722965719716540267450229666e-01,2.64043248756962427317142733174618192e-01,1.55626345672841082803293777328693561e-01,5.42897161368208586485056640139459339e-02,-2.34061611809662938198006193617604643e-01,7.03858142806079468426705479415379073e-01,-1.01097166745084615334157617765343532e+00,2.43457074644766745093417219199637726e-01,2.80759414405371171538759784568423090e-01,4.03177695649558444457470151998220441e-01,-6.99387110054929742822557154621380993e-01,-5.62762221250663568628578812365437637e-02,-2.18176139426708444396117130405587231e-01,2.73902361551774778566016388303926475e-01,9.04657029351281705273369670686808412e-01,-1.29491170691548909674832447388401186e-01,-7.76615858659732794197574544099547590e-01,2.64931536257614674845228819322073832e-01,2.26961671692978954614168402704871624e-14,1.91246244201563104289878473098019924e+00,1.55166277550592051201798086571158391e+00
4.40000000000000000000000000000000000e+01,-2.59364076150474138447554059972807863e-01,-6.08711603377782308788919427701232980e-01,1.88260229528250852599747720686323789e-01,1.46550420551590802432307566774348363e-01,3.21916880921407068861375411807769401e-02,-2.02942658643732508335092640058055468e-01,7.88220405639751990883886169358067557e-01,-1.02068720408874001692157152498786318e+00,1.68665348448988086353309725663062733e-01,3.63194016147684956065032193999210036e-01,4.33869542661643579219514723507609509e-01,-8.12513558809328662110874135561556862e-01,-1.23265427081486459287390573037316788e-01,-2.23857295693842493527159259018805197e-01,3.46572722775328930121591208717917484e-01,7.79588267678005793658855600923291553e-01,-6.41365565458932405505207916982712662e-02,-7.16901711132112551707372130026161338e-01,3.32354140609864234789938564063049853e-01,2.32036595993613182302821344070867524e-14,1.91685707471709559892291087067583833e+00,1.56286482599775543386082468218510436e+00
4.41000000000000014210854715202003717e+01,-2.20000160028004239989251860321329395e-01,-5.63704609591107572258093951682628278e-01,1.02344319619106204895825549966156876e-01,1.31431381254677228185560244376609609e-01,9.50890672429947988683311594888553756e-03,-1.65195837978977709359481672256390901e-01,8.59369026526966095662289961393592965e-01,-1.02359952573525999616979627696505621e+00,1.00284049208293960960208534676417382e-01,4.19597362589460184692394670814987450e-01,4.66657477382895946335865928013590862e-01,-9.01704839972356257854587816883315677e-01,-1.76623456273994189776861329378922590e-01,-2.29803492361056798811437444815679212e-01,4.05876948635050965895340150856397469e-01,6.42333485624294666712186938611502512e-01,7.23148482510538138624674457685061710e-03,-6.51014970449400046697471003989493363e-01,4.64641466714529660642085673316614702e-01,2.27096970795610404396973547743275574e-14,1.92664246030426836158102810500540771e+00,1.56559411936712889420102871823433100e+00
4.42000000000000028421709430404007435e+01,-1.76312764082202341691941071529684175e-01,-5.15304029239132064143873308940059800e-01,8.71134332132878576949962338185851638e-03,1.11732283954882219573292539492638579e-01,-1.37555732711262367782622771423870822e-02,-1.22287260683756986352559354109112038e-01,9.16660425301350800763337578897121383e-01,-1.01889265167581492145190771903197087e+00,3.81407763744641812783502083114911682e-02,4.50094843332312653130276060764350536e-01,5.01690228010830617123783691748505563e-01,-9.67235071343143397080386970567593801e-01,-2.14878090106752070505877875602846854e-01,-2.35319254115037140097734792917535627e-01,4.49647344221789187910654045182178269e-01,5.04186857067120178584869201650507313e-01,8.90921673368285335235513487101555427e-02,-5.94729024403948710707457871161802209e-01,6.56865966856050254030208179756300524e-01,2.20674512009967937570031104307242162e-14,1.93579259536066079457081800445721317e+00,1.56065531528336266119732309429861523e+00
4.42999999999999971578290569595992565e+01,-1.30706038967945500618520711415813876e-01,-4.63324285111748749326784400983596682e-01,-9.04201259203113828358041397385585817e-02,8.89194395450366823082459172022618551e-02,-3.74904633951982328730475295098802881e-02,-7.57945261498394552631682592792073195e-02,9.60474408862720606721540015728679274e-01,-1.00523915863288331138111919966453722e+00,-1.94717002298372346135628988158132326e-02,4.58903989166661214331016005706925555e-01,5.37915586837244417685853374998970896e-01,-1.01226957600390575884319659876063411e+00,-2.39273821713173883477554733780222970e-01,-2.38850393187306239629745517903108213e-01,4.77574214900480100414341628345126416e-01,3.73949063294312286313054175270752136e-01,1.87269193988954290301016580116868138e-01,-5.62668257283266575213108076188759651e-01,8.74838876239799390077678253874182701e-01,2.21821338056843409611544605166091422e-14,1.93825613565539254875908426003579714e+00,1.54919013398904773249932249913733001e+00
4.43999999999999985789145284797996283e+01,-8.50546620511236016274686470851321473e-02,-4.07791502564313349310320020100564618e-01,-1.93149285384568694558115080002356372e-01,6.42465659196764638547320745254281521e-02,-6.13584234327040356613114290316757341e-02,-2.73086924869734362918312969085433756e-02,9.91886002341236207642211329814629753e-01,-9.80646510176453807215577974052362317e-01,-7.56209421647823395626975894422527868e-02,4.52026254742707177780435000080438289e-01,5.71870313926928906157272900607609753e-01,-1.03934656866963621076403511874278522e+00,-2.52611095106758881555789451184856068e-01,-2.37274223159375157567604453806088859e-01,4.89335318266134016430435281652740113e-01,2.56665291844573999989349987085599868e-01,3.09265896514245073643424641424236156e-01,-5.67381188358819072231811949310974848e-01,9.65186706871800415008522122661815956e-01,2.24513894470144388178048078474253237e-14,1.93399045204381401455024634718130090e+00,1.53239182490779814259295758755776204e+00
4.45000000000000000000000000000000000e+01,-4.06247266421809977191401911422732986e-02,-3.49291700910840820325586326760265333e-01,-2.97624022446983840165971724335598472e-01,3.86574341154983464576373596661205423e-02,-8.45832787125779003058033701772569126e-02,2.14502945970785434793145792683800692e-02,1.01229380377152397028786276092182887e+00,-9.42299581440169483479551197446658034e-01,-1.34520672331354425807297948083470548e-01,4.35390868381244570458038180855433307e-01,5.95293184152117616947880611510598917e-01,-1.04613405253336231423224601042076790e+00,-2.58130687127007721484337210360096259e-01,-2.24689778405814920844008478414246819e-01,4.82270465532822619635387065436137662e-01,1.53886051479543482520861597042065053e-01,4.63812453232187433124893218480988785e-01,-6.19148504711730914244792136324192685e-01,2.55259373194732797074379959667567164e-01,2.39800030816285575611716059921836324e-14,1.93697378270681656072444081441487899e+00,1.51131285012687683567682265322342051e+00
4.46000000000000014210854715202003717e+01,1.86075847069223394589801781158255387e-03,-2.89634477603581632607390867764478659e-01,-4.01311730867116272263999887335324949e-01,1.27819433308543126350987841827865068e-02,-1.05594632848561854880619337636550475e-01,6.82821395177065296062283423830423043e-02,1.02311437749848061853242568828880939e+00,-8.86566073087945386700085678168815239e-01,-2.01219754410535170694248545656607623e-01,4.13822190617501311350138465697317497e-01,5.91239534507626350333322948639349122e-01,-1.02051172512512778850978863239140114e+00,-2.58782474521009766637833730215930173e-01,-1.90885909346240186989722236249130878e-01,4.49118383867249930934597343126855202e-01,6.45881437105737152893378119291056962e-02,6.57519820120757680782751257766130057e-01,-7.23557963831331394671126390496374493e-01,-3.62775763157342800990790010473574512e+00,2.51045910159611340799853235312306899e-14,2.09591432922107582529613913256839850e+00,1.48676605695180737736364687032795031e+00
4.47000000000000028421709430404007435e+01,4.20883746984588769331840968263736089e-02,-2.32904462335503017954194363392298646e-01,-4.99814362362961542619276965772380139e-01,-1.30145428956680723200159497452017734e-02,-1.21573725908043903668393241021316596e-01,1.10002718803710961078676199867831342e-01,1.02557293823419421043650120903198616e+00,-8.09659772291038056946998723338932072e-01,-2.80729615943156092214333172157982965e-01,3.90662498375421920312581163345181785e-01,5.31172073876167203703667451241668465e-01,-9.37284572251589250842575832641584246e-01,-2.56872981419394577755232253363063890e-01,-1.21559045407156686326694209134997663e-01,3.77882026826551241388967839159855655e-01,-1.38959664782552526224240538613057035e-02,8.84207473126629663909598170925833202e-01,-8.71761506648374409886211437865666010e-01,-1.47724243505515041574582824068784248e+01,2.54655080961268624568364393448093622e-14,3.85073903680105538306837056782583211e+00,1.45929247231181020372797673919737883e+00
4.47999999999999971578290569595992565e+01,8.00026399331040332416781122619909150e-02,-1.86308730760537246871300325684849250e-01,-5.85869359172572482725459513965529575e-01,-3.85596010884633870285779660566488747e-02,-1.28365345184664774029659731364905022e-01,1.42284396273127143878063926694901405e-01,1.02057498088768760421270276380197299e+00,-7.09836715454251784082739001701434341e-01,-3.75699715433435758717716599493780281e-01,3.67735927962044000334453956057112785e-01,3.85028693320487084635843186446647211e-01,-7.68214621282531211796624360558493751e-01,-2.53945418308775010930081564446764053e-01,-6.86254668875925164679077988267216715e-03,2.60257964997534239883913720991230695e-01,-8.52028405590520466676657452835392881e-02,1.10618433321448451624983396798846363e+00,-1.02243149265543246818120554350606275e+00,-2.81497949186015179456887835840461776e+01,2.55520264932787828093234736565035707e-14,8.67220792454615094668336511773916087e+00,1.42916734437153505475614891090826082e+00
4.48999999999999985789145284797996283e+01,1.15657362528099887492288284177859470e-01,-1.58661863627454976336393737649141762e-01,-6.50715948900650620225770768967189217e-01,-6.37955301552979179485029782263128097e-02,-1.21878047604285941511908669741231195e-01,1.60978027759582840009797097412926017e-01,1.00863389040843136769033090233688369e+00,-5.90883219857527427176175459330586507e-01,-4.82857120550903878964830431327852010e-01,3.45418336975636588681610743367782394e-01,1.58406996267153765604555667388140067e-01,-5.19275333242790481112493628810656070e-01,-2.50747913946577906532529774984256457e-01,1.38741540368883818538338481462297152e-01,1.11456373577694065301232670183753636e-01,-1.53465164000891592631343019434927361e-01,1.25533943602572229097425569487690871e+00,-1.10332427202483069694194999624312075e+00,-3.11847417997214242380010773558751680e+01,2.60770693331148426263862455614248599e-14,1.04396102570054458296462452345130692e+01,1.53447158360581687010485968337273452e+00
4.50000000000000000000000000000000000e+01,1.49075690232054955560494728974582431e-01,-1.55184387195280797289301073338311788e-01,-6.89156753036779880055864373124825691e-01,-8.86990846793188854510515192988434279e-02,-1.00970952483346962511472368385458740e-01,1.64919487162664826241468557301718761e-01,9.89844550145622621899249486274679212e-01,-4.62604381161201389835152455287981511e-01,-5.92491618984421170377694170236566872e-01,3.22742975927699130085190588222789771e-01,-8.48400390599262102333032258150274592e-02,-2.53352936867773046678214580462496428e-01,-2.47220838575157744267007132664783423e-01,2.74171781191985232640948348421000257e-01,-2.75009426168275110668998390944226442e-02,-2.22830814371259255799013388434502289e-01,1.29238413638249650496652405774556475e+00,-1.07100332201123724776654799011220229e+00,-2.21711822437836371113561995116469916e+01,2.57857544301126820002988655243793730e-14,5.95141228063407573465267500121753235e+00,1.75390408895641516290462894674334503e+00
4.51000000000000014210854715202003717e+01,1.80123705032599116013619997631981409e-01,-1.73852994533464289549308762647913550e-01,-7.03081160499140560963776447522706400e-01,-1.13201079796080536183093173715265385e-01,-6.84687699688576909068739007561137861e-02,1.56864299764937203098470964260830490e-01,9.63909675968378816017854120268382396e-01,-3.35083352631588588746581426247914295e-01,-6.94222773336790165447791984198649883e-01,2.97567001104613407098070726058224357e-01,-2.76701921566964269202671746641882135e-01,-3.63150795376492647217261974710765127e-02,-2.42509873809100776705345158811125641e-01,3.68002574256609199112004798305831966e-01,-1.26042700447508445099618262832911813e-01,-2.96903201576575291611305974285636418e-01,1.24984653947355870687737623265420948e+00,-9.54393337896983413865107579169713714e-01,-8.31002555975538770294264168114750646e+00,2.58419444151546132549128211924171098e-14,2.55232721932288499980962458537840917e+00,1.88958772727923315643707643291194088e+00
4.52000000000000028421709430404007435e+01,2.08401904023329182139866326379668317e-01,-2.08056861792972722836983225007956722e-01,-6.98700492230362206517142808960434156e-01,-1.37108480442002390191193993018328023e-01,-2.88500512346757117789190648843106727e-02,1.41097981676677075708176167864124948e-01,9.30219674181305862036659736800636343e-01,-2.13346103688553019372241181819467431e-01,-7.82415020492752780703859996087663474e-01,2.66746008017882426214407528139690387e-01,-3.95548973658057292615635920047750173e-01,1.13352965640174739574901173853325683e-01,-2.34996547586270643608109164787457064e-01,4.17835070459337528402316666096130278e-01,-1.83388522873066907487166124646878485e-01,-3.78255122915141226198981799217257258e-01,1.18502628704414767816242470976312962e+00,-8.08221164129006450562480231347013111e-01,-1.54800246897161830617051236913539469e+00,2.59987195499763491645884460906998049e-14,1.97360548877941728240374825225342286e+00,1.95664274939541050944995933771190171e+00
4.52999999999999971578290569595992565e+01,2.33151509090788496884834721255120563e-01,-2.50837724923938669231584809779581369e-01,-6.82214234166855587582304114114344741e-01,-1.60028909735019705838216254796710842e-01,1.39874857200408471548541694859394213e-02,1.21125874014977830150984415444292286e-01,8.87976236071843602162735098514726773e-01,-9.76124531715906328542183626037137999e-02,-8.56050232900252907210880327945820496e-01,2.26259218649630667824503084575755383e-01,-4.50710262857600961160963156509250248e-01,2.09001044207970166510132853878760605e-01,-2.22314988412701487755685621372165519e-01,4.34241420675567642684449470489363477e-01,-2.12476432262866177621722472455402940e-01,-4.68014129252442175455978198382184687e-01,1.13334329582832198639926104115162550e+00,-6.66779166575879809542320163570582866e-01,1.55602455081661594782360680255806074e-01,2.63553613022462852881398200893121525e-14,1.93830838192014729814414104760981623e+00,1.97690105497148277521839416194347381e+00
4.53999999999999985789145284797996283e+01,2.53175255109666662437773055272721008e-01,-2.96546336650743081228210372358952651e-01,-6.58074368458929353853411380602657635e-01,-1.81297785410154473246818535101364303e-01,5.71900731776467233043957040719557994e-02,9.91371622325067191396043813349642168e-02,8.36362372625482709273412726822422060e-01,1.41499527129705133672051658096105499e-02,-9.16343775338453160405903635595154045e-01,1.71410899978061324543505152405512658e-01,-4.56106347580190134181507267619016048e-01,2.69245447602128682811674897158769419e-01,-2.01406280413596659428383116650851009e-01,4.26231514988620992558159359984798362e-01,-2.25375234575024355822734866672152528e-01,-5.65316032782621759202922468720243770e-01,1.10604590995895556206314649659947444e+00,-5.42179877176333801459261348680373588e-01,2.73748967966648382166283681726781651e-01,2.70114678585035290132900159837641578e-14,1.94392449251160168128731736459913255e+00,1.96431020717485494594037937084408432e+00
4.55000000000000000000000000000000000e+01,2.66793274918066287049401686380000753e-01,-3.40715633754182403272698512587472867e-01,-6.29068091163889669135346366531500752e-01,-1.99919105181164747682131192178919035e-01,9.85671812643861679007285857108941171e-02,7.63263739167775467081433769456154282e-02,7.74777915120461896027148443469202339e-01,1.24331516506563325916408833586670904e-01,-9.65085881627025159571765170947309096e-01,9.73827821387975730008084419475477026e-02,-4.21061983267101234249119010781516188e-01,3.08229201128303534421983350779234250e-01,-1.68770996424686309248442286854801492e-01,3.98116948590299109567749048079666937e-01,-2.29895952165612823012265384563070475e-01,-6.66554203427143122841170657042013836e-01,1.10056127118069284906259792914017543e+00,-4.35457067753549724820464592899302876e-01,2.52844907784507411108165797486435622e-02,2.60608817140543411345931691111794957e-14,1.94567602852090261598537782903965154e+00,1.92448086826152699193006109315330928e+00
4.56000000000000014210854715202003717e+01,2.71884548435239001374438078756487551e-01,-3.79590774148410471616585601492610225e-01,-5.96829224286834327831290165052932769e-01,-2.14550612274950669234716800867981341e-01,1.36183597217905121340218450443583833e-01,5.32864650570445125507983410740226181e-02,7.03150929650002701036919737763398154e-01,2.34663530994038256234443136037192256e-01,-1.00393591064404089476249291862034120e+00,4.36329441763728624215439681191129741e-04,-3.50962198796858232333190741369787895e-01,3.35075869355094376882648083633862892e-01,-1.21142030457839475328760546299303448e-01,3.51087572500383139912036589350188260e-01,-2.30495542042543687276234666389089843e-01,-7.64691826762512599842500975832786741e-01,1.10697452844936913924272225120300895e+00,-3.43732701686856537999258596171362043e-01,-2.80673549965341662115747567440848798e-01,2.58527850105178188473912777316023563e-14,1.93674519017997686373723681371661127e+00,1.85782530576603069328978853916762807e+00
4.57000000000000028421709430404007435e+01,2.66087128090076459556069965576846235e-01,-4.09898870999636959775090332380311961e-01,-5.62268707090445310569211816035673593e-01,-2.23584747535359778392069498313151012e-01,1.68172687274416235355582453185517506e-01,3.02765102609425054223462559492935884e-02,6.22286675281320365399325240257684975e-01,3.45652694572371670885401837259479349e-01,-1.03420581985369197363877927326522741e+00,-1.20134739194582452096632715928002686e-01,-2.50692664750412215957746081532489986e-01,3.55377403944994541228051579405758593e-01,-5.67352158151889459442466205665750441e-02,2.85765549039371839513962196145479965e-01,-2.29580333224182916262674198917109440e-01,-8.49358126304190438759019110907235199e-01,1.11112334144537003781949119798742352e+00,-2.63215215141179597659509407881328541e-01,-5.50683914149048048258805465593468398e-01,2.56750846089941112025470366761761883e-14,1.92244620773170041242507964051159452e+00,1.76284946575599696188686407975173853e+00
4.57999999999999971578290569595992565e+01,2.47212232250517759555328308108830504e-01,-4.28980169680596065815430973729328475e-01,-5.25857512569927517242924012268724912e-01,-2.25377293941080282168217927797478531e-01,1.92807790739864370035040391938793613e-01,7.37895320121487224859596685237962903e-03,5.34124132349434389454466950284011102e-01,4.56292450797343246375331613923915680e-01,-1.05682803314677757304677291088430315e+00,-2.59853669637997928852446528405101997e-01,-1.28118940640374615816835384864455113e-01,3.72522610278372417842954695214822488e-01,2.31358328145471829285245430767507998e-02,2.04701182316226806674564354392093793e-01,-2.28387015130774012296047520807049152e-01,-9.08767733585059906487845908073389981e-01,1.09749728310716185960223811496013603e+00,-1.90179549522101951713429527687885840e-01,-7.31948100609371654634571768838213757e-01,2.50375985321767668567603606138017228e-14,1.91744703711906731151310518291059727e+00,1.63935288507580960940418812172520909e+00
4.58999999999999985789145284797996283e+01,2.13822571077980671445843444911646683e-01,-4.35192771833713890577530187724587573e-01,-4.87800249244272617086134430126365508e-01,-2.18620506284767694610961791879744322e-01,2.08785831465808526794610131015394759e-01,-1.54108751810418743386706879699211738e-02,4.41684351582999957681485529610990501e-01,5.64134443572886251296389626015987890e-01,-1.07237524515588614605777165323166896e+00,-4.08247957027888227779986665873099109e-01,4.23956762754175023604757509101312876e-03,3.88558389400346350717611872727351271e-01,1.12996028395489051985790047752667499e-01,1.13933543942343652619145988632029040e-01,-2.27479572337832727297894659722900920e-01,-9.33906575358950722950699639156165295e-01,1.05361147153890762997160347007997332e+00,-1.21154896179956905619941151724947483e-01,-8.06434882407133901693896405049599707e-01,2.47996346353320993128351395197607763e-14,1.92141645907445619807244561691559468e+00,1.49127580419266207858485248901492505e+00
4.60000000000000000000000000000000000e+01,1.65750415451407984627166280437519141e-01,-4.28323419236904611861167825753280062e-01,-4.48142446214509221698614122673629186e-01,-2.02740372595083737382196835140045770e-01,2.15571257354440289142421993132272310e-01,-3.81314347593575961856882866544623228e-02,3.48543150440323895825344849134456200e-01,6.65837681797528118785509431664588630e-01,-1.08108228223785195155367292933204782e+00,-5.51045181317644402644115208755633586e-01,1.30919967345377445948248418452654637e-01,4.04675213972266829869539572248244641e-01,2.03965495288237459771363615329083192e-01,2.24797937021698283587726589505384177e-02,-2.26995288990407310823094897617825948e-01,-9.23380843602047460686436819498689283e-01,9.74757993003298785228955600365605620e-01,-5.28271494012513231415561016680553237e-02,-7.80178478323869550870028888311935589e-01,2.50240715427554979778533486368651064e-14,1.91959030612238786558123485863742793e+00,1.50255656866413149901868677907998717e+00
4.61000000000000014210854715202003717e+01,1.04248296215327818823399372190124398e-01,-4.09665156856546535147814796024096097e-01,-4.06843589358787145322994739205502537e-01,-1.78110140930585333821987126835893289e-01,2.13572089675077365298046526706807767e-01,-6.08174987444930781719633083611153479e-02,2.57928110537883186745237481748611272e-01,7.58077881470277443188869600261922447e-01,-1.08285244200816056673984788147184985e+00,-6.74993277689940865648951143554793690e-01,2.38123710107050149158470521639762702e-01,4.21419567582890589664153403860296848e-01,2.86543527785549327351406077599140223e-01,-6.03682210653080826886949509608054956e-02,-2.26725306720241267355669749976539421e-01,-8.85505991595098412012187576915542975e-01,8.65899652118715576281643318272512551e-01,1.81563394763828371315069378418921356e-02,-6.44084245883510098096280671597924083e-01,2.50030389975582467253376690389102428e-14,1.92104593331949059413773336060811053e+00,1.52303340490679263160210479135182390e+00
4.62000000000000028421709430404007435e+01,3.16516836188673592766113410010989497e-02,-3.81616821474821917150916611783393197e-01,-3.63840312144051316487899387307264076e-01,-1.45950685312125318081486192461744137e-01,2.04004259226485726876568191798893503e-01,-8.34641239143614577614266876553152104e-02,1.71841138540675343014877953889161781e-01,8.38409982327946918400521944333086395e-01,-1.07724257086862219808406284861187829e+00,-7.72163466325970559192533041036189031e-01,3.18031862449243550969426600513234518e-01,4.38681603876726881396779222468219988e-01,3.53683765921079571932078251340685106e-01,-1.28168130043535603540046152760091895e-01,-2.26065635877543991084990721918797279e-01,-8.35712868791763721008308837138611372e-01,7.38853997435810881649526965702434876e-01,9.54088713559528407597445506350382497e-02,-4.04782133684669198636640885524684563e-01,2.45124715014905816246958249077788167e-14,1.93645239823915796308995556761873971e+00,1.54796632781498881565085371108937995e+00
4.62999999999999971578290569595992565e+01,-4.92283248594395647163105718055896820e-02,-3.46999913537181332569188567117428398e-01,-3.19122211603384989791500014216623565e-01,-1.08003299689574438861559098127430131e-01,1.88517101068692900747309986027348949e-01,-1.05979351379119513122536356046049948e-01,9.06023621668360524111089708545157573e-02,9.05687741920901221782089618600150986e-01,-1.06342655408773721072478369077260862e+00,-8.40775158432503665169162706459253577e-01,3.69876507015044751059467055685233930e-01,4.55448651417458787283368432719285989e-01,4.02018731578048143806827440109858162e-01,-1.78730553994226905997362634145194473e-01,-2.23838177583821260502423429302867829e-01,-7.91325452023245808643611727296898064e-01,6.06871375514825946989662885704398943e-01,1.83004076508419863054911520791361477e-01,-1.21149431311878386097191651060711592e-01,2.51602818266315013773206431450358663e-14,1.95395277409963654599759600965758749e+00,1.57781308310342045516635452243913544e+00
4.63999999999999985789145284797996283e+01,-1.35611452012983326665154715259192775e-01,-3.08437427697550256287062376137748395e-01,-2.72846570289472316839576556792784322e-01,-6.61988078464791622479301167767352481e-02,1.68789726130755600192929868328627555e-01,-1.28111468284277491452225999525988530e-01,1.28917459889489642021449586574445331e-02,9.59970419860822470238605398477617132e-01,-1.04014361584977137083525760938131793e+00,-8.82616533368807378992716366878993418e-01,3.97908763812969019851928400091378739e-01,4.69257769555838232314460748732881358e-01,4.30811742431677596157655572457013053e-01,-2.13406839583040129975030678646496332e-01,-2.17954902848637488875583517148720597e-01,-7.67322460174330841617847058403764394e-01,4.80317294806223631631055369949481097e-01,2.85555165368107211387754367653145244e-01,1.14530846941342856482037859677802771e-01,2.55500757924105009113317075875026704e-14,1.96389386617528472177606287116527677e+00,1.61269404124884175979650049458299968e+00
4.65000000000000000000000000000000000e+01,-2.24911893364894217865273087165197787e-01,-2.68001101659934849745844897531383337e-01,-2.25527454975176844895470158543227811e-01,-2.25001537750739069739785741011125070e-02,1.46258017567600401740955299030633493e-01,-1.49333413792527550544643752731582369e-01,-6.39064818838569950548357148118966494e-02,1.00213417313698243016558949843871558e+00,-1.00565414125312537136818318680139023e+00,-8.99129657074828251636684043830726415e-01,4.08443363128973849420053557619472014e-01,4.75236293945854275390303268156521754e-01,4.39769626179520388675303953568101629e-01,-2.35425872568683991564542087260085399e-01,-2.04893753610836419803720489646220105e-01,-7.74490406257815731212165604056285988e-01,3.65118574347447556640447446219903555e-01,4.07921831910368175972680837035243946e-01,1.52620566366359233789751215226715431e-01,2.63129628008047579889382217378503420e-14,1.96874686624085098733487588396633591e+00,1.65193745986739870851354792234689080e+00
4.66000000000000014210854715202003717e+01,-3.14516585845348149492444557801889565e-01,-2.27124617740223032031227474661421655e-01,-1.78344246414434743697710605826581110e-01,2.10319582961553400182041615527479814e-02,1.22004252188798900847824031255669703e-01,-1.68666760484955298914136000438444065e-01,-1.43247002937126729698265321867963691e-01,1.03344185096502836810645933928384578e+00,-9.57766298027901574528545571518766772e-01,-8.87795252903483011399758450045798155e-01,4.07658704879044751801165607693076683e-01,4.64686548024438132772265624297988873e-01,4.26929643596871636736222295491837719e-01,-2.48437915066203484657390079229692825e-01,-1.79041728530668174771790839600348865e-01,-8.18655936027540893660230177245667253e-01,2.63261616064463528632519058362982054e-01,5.53944319963077366428673798081547820e-01,-3.60891551317242931240514280943898484e-01,2.60761775388251590488716486208083253e-14,1.98367268929697272946309736000674345e+00,1.69322805372740448618041059149805503e+00
4.67000000000000028421709430404007435e+01,-4.01252752776626998426641225038497681e-01,-1.86679247212344116255754919715091329e-01,-1.33598450011034823253780988586387052e-01,6.20014505545675105980988611136557632e-02,9.67620104128623737818029806361295473e-02,-1.84449010967430944698450429207776839e-01,-2.28840950127068711114282563832887125e-01,1.05520864465224588184817099647055221e+00,-8.94084144525177106717162137668863243e-01,-8.39695510922093572440087025332866169e-01,4.00526722826304590909390761436199697e-01,4.23718788095788854704369045841933295e-01,3.87484795765457450503460396484300522e-01,-2.55677024054209450453138648919873069e-01,-1.32357771711248022743280370902631231e-01,-8.98507641328694400478342819860010659e-01,1.74017590642591396379047751053036559e-01,7.23040050686103005500257748005837708e-01,-2.21169204675736019716225655429298058e+00,2.52323468239169303597760535259257728e-14,2.08848720913289713045598449542385128e+00,1.73121697043179936526711408746826581e+00
4.67999999999999971578290569595992565e+01,-4.80743433367141797473416655787308442e-01,-1.47112927534188355222104819612005942e-01,-9.52190890986757979554501529907454349e-02,9.74229191690967625267418287621374717e-02,7.09771814772940761305943320606191720e-02,-1.94140650646391901246325528108713495e-01,-3.23693538822775368972547488660687178e-01,1.06858924705635745630750104118569653e+00,-8.12757158233582023181149408484518579e-01,-7.40284126335646983926460116815694340e-01,3.90538807465281206557531826314004484e-01,3.34295318870365650542601072446956294e-01,3.14982869391674136154561651845669460e-01,-2.59639936408089729046819055911673532e-01,-5.58929329835844298007012192721993159e-02,-1.00002869075861223280458688370539015e+00,9.50632054712424252037847600980788510e-02,9.03515485287369809001764802806173981e-01,-6.17446206973356015446086075826315209e+00,2.50433276621617067354352809639168466e-14,2.70590087093982574349349731780430034e+00,1.75599598005938953163409446235753481e+00
4.68999999999999985789145284797996283e+01,-5.47198914584413053535681392674546119e-01,-1.08595022351951628196508070429053845e-01,-6.88265130636412816335766603365440313e-02,1.23812002506534725288054384898101200e-01,4.48850497718580792462914149113004784e-02,-1.94492602278393869393775946923323882e-01,-4.28485103677225531599548860715627796e-01,1.07445925369394099355043674807145436e+00,-7.13980600016715397660005894243652501e-01,-5.78305497988076237842795871230367659e-01,3.79805360753915442145242013225192608e-01,1.83050137234160668871226639950441778e-01,2.07412622903977338128255482217837939e-01,-2.62048291017026016414060549666389793e-01,5.40856681130486555928464441103485634e-02,-1.09015714430170067047312085836706689e+00,2.32351632872702249099271471127764582e-02,1.06547198101443044696415639045315160e+00,-1.06386003541088443036244370887288824e+01,2.57577949697910330238152898714812553e-14,4.35917772344075708741978532197360491e+00,1.75372476595291672985689842424672841e+00
4.70000000000000000000000000000000000e+01,-5.94630440683605382536889965072545806e-01,-7.11448659521013557940788020341769345e-02,-6.03901433642992377495918513835047886e-02,1.38128218694475999449841415664679958e-01,1.85850501133242583957368252296671422e-02,-1.82563818807801324975449167836234666e-01,-5.39808894548484538503828628872246720e-01,1.07335524921863780473166904771586436e+00,-6.01697804670153201799880576659757294e-01,-3.64289644010651702588539498415767429e-01,3.69247347254538320279230004945292738e-01,-2.04077032438867445170177245842581757e-02,7.71335436604125351843427230600809971e-02,-2.63909041564512668547264336506265672e-01,1.86225497904100110669962990107981618e-01,-1.12342377494007226263969124027930017e+00,-4.50271342097431849491243820650104769e-02,1.16700090914981544898977830154317171e+00,-1.23663400858827411399332163455255795e+01,2.61073002396019858138537661982449205e-14,5.46702471769824279302113421679577906e+00,1.76695346050128492456896959763859683e+00
