x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
5.59000000000000052402526762307388708e-01,1.08070128012621046231068465437825103e+00,-5.05464343418602140720597749337105230e-01,-5.75236936707608321590086905041145805e-01,1.48774857434115541652179887966745665e-02,3.36741263086260446136157615870082399e-01,-3.51618748829672000301375604666756917e-01,-2.26589364034820564521579782444656630e-02,1.10534951116666158566417066916396102e+00,-1.08270057476317948370175046548507884e+00,4.67222842626843909519459965052449976e-01,-3.02538626199356590675917748304697963e-01,-1.64674216427487364353804442182168919e-01,1.41948564014171552116749808192253113e-10,3.58830167219242554451984120766644944e-10,9.73962415335832165652618641615845263e-01
5.60000000000000053290705182007513940e-01,1.08067826772216144893666226163455599e+00,-5.04358909827764152665277345040849079e-01,-5.76319357894397296271384916593706812e-01,1.53447056524361227868653242079987692e-02,3.36437644210985575346434007452787360e-01,-3.51782349863421698133299331660786129e-01,-2.33725587748539177613347005642117207e-02,1.10551001750607061972384636017252612e+00,-1.08214745873121665645224943417389749e+00,4.67223645678288178226931929204178141e-01,-3.04692259129811867392130004149232734e-01,-1.62521386548476356345064150489362384e-01,1.41808675913068782392656430602073669e-10,3.58674407634990236752368218550538388e-10,9.75693636505411632242612540721893311e-01
5.61000000000000054178883601707639173e-01,1.08065454163386843627126864167415457e+00,-5.03253318687839223637979499625643235e-01,-5.77401222946029212633289142048511428e-01,1.58119263752265022277696195325756413e-02,3.36131872304520583493149008856987803e-01,-3.51943798679747085720918628389563492e-01,-2.40863055231827711640120697650370055e-02,1.10566461110631748610926282697673940e+00,-1.08158830558313466943498853177728548e+00,4.67224470104515780438954080386369597e-01,-3.06844682503431560270433169425894982e-01,-1.60369787601084265678783136394891496e-01,1.41666678388219224871136248111724854e-10,3.58513496188136683196845391593435418e-10,9.77421779829978465414797028643079102e-01
5.62000000000000055067062021407764405e-01,1.08063010173505934840953936368552382e+00,-5.02147575906226683887180755830060828e-01,-5.78482525828832664522358607855463181e-01,1.62791479329939688088955622861469176e-02,3.35823948594638456213183860920455070e-01,-3.52103096527632425022079423206602035e-01,-2.48001804387190269107235410778487671e-02,1.10581330268954674973761635316537531e+00,-1.08102312225082767731663058665310983e+00,4.67225315576854721298237554626109969e-01,-3.08995859900342010727136405454284426e-01,-1.58219455676512756081363374606242449e-01,1.41520906105085941817378625273704529e-10,3.58349166215631842297683390275484359e-10,9.79146830257445754952527749992441386e-01
5.62999999999999944932937978592235595e-01,1.08060494789567182094441896968542523e+00,-5.01041687379476424754369524406818097e-01,-5.79563260516195396190049445278607038e-01,1.67463703466161516351846399317023589e-02,3.35513874345494398901564876493470018e-01,-3.52260244692110550536749516425172329e-01,-2.55141873117896164641924571502752589e-02,1.10595610323234300884411536207607725e+00,-1.08045191592055334686966067949138470e+00,4.67226181756681243961946550151863355e-01,-3.11145754976351525322698501780609059e-01,-1.56070426780329764149510273805671176e-01,1.41369027595317220402648672461509705e-10,3.58178528822559133201102630629771334e-10,9.80868772834106672497966883383924142e-01
5.63999999999999945821116398292360827e-01,1.08057907998185312343690820871395593e+00,-4.99935658993034908651185286613730233e-01,-5.80643420988818214785722922100225548e-01,1.72135936366270768355041824763355980e-02,3.35201650857549034237359596678102321e-01,-3.52415244494176111072863779154437919e-01,-2.62283299328000058027641330221342003e-02,1.10609302396482682189778563934267904e+00,-1.07987469403202677058475928088612832e+00,4.67227068295411794365455332629760863e-01,-3.13294331465189399511985122671996914e-01,-1.53922736830222440363732435392180926e-01,1.41212375126542610814794898033142090e-10,3.58002932159879626972200251840856153e-10,9.82587592705239765145108776778215542e-01
5.64999999999999946709294817992486060e-01,1.08055249785596007988496462441785168e+00,-4.98829496620992095236851278603558397e-01,-5.81723001234967984648113345814293528e-01,1.76808178232072036500379241124332986e-02,3.34887279467489366719820898309825511e-01,-3.52568097290696570369858822422258762e-01,-2.69426120922361844865106771463021058e-02,1.10622407636972640954539304618163299e+00,-1.07929146427749017954862014360091398e+00,4.67227974834494751335627954425981977e-01,-3.15441553180732822007622026778971601e-01,-1.51776421653761974838268153081427305e-01,1.41055611635465538711287081241607666e-10,3.57823339192565517228902781897710109e-10,9.84303275115704034980979031388415024e-01
5.65999999999999947597473237692611292e-01,1.08052520137655898721576574801624644e+00,-4.97723206125829307931801881022412002e-01,-5.82801995250729679283963866993834340e-01,1.81480429261734521304494551579663216e-02,3.34570761548147526487832186181549596e-01,-3.52718804474320978618281641339515918e-01,-2.76570375806666297414997768618713151e-02,1.10634927218142531045349158509787413e+00,-1.07870223460075863520172958280158591e+00,4.67228901005401922017170828646781449e-01,-3.17587384019221352931601574601089628e-01,-1.49631516986180614595831479480108799e-01,1.40892408850845640699844807386398315e-10,3.57639075845136268438661651208053296e-10,9.86015805410523027418889796535950154e-01
5.66999999999999948485651657392736524e-01,1.08049719039842553182669065299022251e+00,-4.96616793358168064722359396866565181e-01,-5.83880397040257467104331256123657134e-01,1.86152689649692222181130470175148742e-02,3.34252098508417305000996933998924531e-01,-3.52867367473386527219109981016439501e-01,-2.83716101887442448137098997574806875e-02,1.10646862338498617426209147482912309e+00,-1.07810701319624188393811934963722550e+00,4.67229846429619802574733111379247572e-01,-3.19731787961458672011547782726344795e-01,-1.47488058468161176073447554087319706e-01,1.40725764374849404703127220273017883e-10,3.57450190265840490282373186171334279e-10,9.87725169035460037747498063254170120e-01
5.67999999999999949373830077092861757e-01,1.08046846477254470420112619375682593e+00,-4.95510264156519897025953816303173743e-01,-5.84958200616024807175172377453652327e-01,1.90824959586544039656685757071861364e-02,3.33931291793168495462889450490754696e-01,-3.53013787751822899428558026197940929e-01,-2.90863337072082708399600777734220314e-02,1.10658214221515087914883546292695442e+00,-1.07750580850794256279861315971911567e+00,4.67230810718640604132567802872171208e-01,-3.21874729075001296229631985359855361e-01,-1.45346081643639353413198042946732753e-01,1.40554790029057130595901980996131897e-10,3.57257308381910108611689629980384399e-10,9.89431351537582770561130018904805183e-01
5.68999999999999950262008496792986989e-01,1.08043902434611071162595898333700409e+00,-4.94403624347037180196762250812647790e-01,-5.86035399999073531429196732524356296e-01,1.95497239258953786671186569895118456e-02,3.33608342883159051165971110762224888e-01,-3.53158066809054429833089767751736686e-01,-2.98012119268861714790031511599759605e-02,1.10668984115531716572863880354951873e+00,-1.07689862922843094873937342695512586e+00,4.67231793473953043912717944642067136e-01,-3.24016171516333969552836510348783400e-01,-1.43205621957619119870143659727700714e-01,1.40377376389722030580742284655570984e-10,3.57058504263400736190757926657261070e-10,9.91134338565817452071371462807292119e-01
5.69999999999999951150186916493112221e-01,1.08040886896252688903837316935470111e+00,-4.93296879743264999057831902106585614e-01,-5.87111989219261889980541267248115446e-01,2.00169528849550106616466520399529161e-02,3.33283253294945075233408909450162121e-01,-3.53300206179900085895055561490115085e-01,-3.05162486386954895416075676302994825e-02,1.10679173293649198317928365449324989e+00,-1.07628548429779644812741386142853370e+00,4.67232794287032901531857629245582191e-01,-3.26156079533031430661843501876901144e-01,-1.41066714754001516380276352803097952e-01,1.40199518661177080502966418862342834e-10,3.56855896433251198979016437777701135e-10,9.92834115871492728366831670427927747e-01
5.70999999999999952038365336193237454e-01,1.08037799846140560803033744784220862e+00,-4.92190036145894071647802836734250747e-01,-5.88187962315511536382534611107957820e-01,2.04841828536826295762939208707132364e-02,3.32956024580788655525443818906467097e-01,-3.53440207434471285101737739777180285e-01,-3.12314476336456748540250816998822364e-02,1.10688783053622174758728473773416509e+00,-1.07566638290257602722299743059986557e+00,4.67233812739333340416097117624000877e-01,-3.28294417465906267951012789519594021e-01,-1.38929395273427117975346553538823689e-01,1.40016664929021317220758646726608276e-10,3.56646740441290745165374558573136412e-10,9.94530669308874015754895481222774833e-01
5.71999999999999952926543755893362686e-01,1.08034641267856818403993261397742101e+00,-4.91083099342514754168326751130065082e-01,-5.89263313336053429871605862847355926e-01,2.09514138495040027725936058911792643e-02,3.32626658328563558766979108516151537e-01,-3.53578072178067561539572714407330801e-01,-3.19468127028398825847105139282306565e-02,1.10697814717749971654931120535100495e+00,-1.07504133447465978845433846598835758e+00,4.67234848402274994292255540733763168e-01,-3.30431149751142574492416705521482338e-01,-1.36793698651132465310101060646697807e-01,1.39829259282464590796735137701034546e-10,3.56433491848198468475544935415443696e-10,9.96223984835686637850926672399509698e-01
5.72999999999999953814722175593487918e-01,1.08031411144604478175944339120590720e+00,-4.89976075107372149912248754355797006e-01,-5.90338036338672631847194636850110095e-01,2.14186458894112977622163347738544474e-02,3.32295156161658798238628837118024041e-01,-3.53713802051070096000845171891878440e-01,-3.26623476374767412595256531300641741e-02,1.10706269632765068804144006015726867e+00,-1.07441034869017390127165218159278759e+00,4.67235900837235818713313813223725830e-01,-3.32566240922415119141409415802365813e-01,-1.34659659914820745082166622855776898e-01,1.39639411145253689028322696685791016e-10,3.56216632136460465718490832299108633e-10,9.97914048513629081682552168786060065e-01
5.73999999999999954702900595293613151e-01,1.08028109459207431879091540782013954e+00,-4.88868969201122344742645492222059710e-01,-5.91412125390951974048269915598079829e-01,2.18858789899530343566405553723661670e-02,3.31961519738880089655520828264421891e-01,-3.53847398728833124012161383636788106e-01,-3.33780562288520896859229698421267652e-02,1.10714149169719323548043899240433182e+00,-1.07377343546834110028425379712778834e+00,4.67236969595540707574984873182737284e-01,-3.34699655612993753508391033420292272e-01,-1.32527313982546999576856065196861845e-01,1.39448008695808312040753662586212158e-10,3.55996065009579517532419596425234094e-10,9.99600846508875262586002463649492711e-01
5.74999999999999955591079014993738383e-01,1.08024736194110436758066010503744722e+00,-4.87761787370589791478960287388091244e-01,-5.92485574570514576101699817649356069e-01,2.23531131672240263158167713223188938e-02,3.31625750754349210136624579501347491e-01,-3.53978863921573236452441350823666481e-01,-3.40939422683606820017666190961030473e-02,1.10721454723867969474707081202061076e+00,-1.07313060497031896723504196749009100e+00,4.67238054218450874579578549843344902e-01,-3.36831358557832778129929581153893403e-01,-1.30396695660618141959911194123868405e-01,1.39249167752097946504363790154457092e-10,3.55769431203373749553411234220840413e-10,1.00128436509256713016213780065299943e+00
5.75999999999999956479257434693863615e-01,1.08021291331379105566497716442757853e+00,-4.86654535348525865328811021169788563e-01,-5.93558377965265190336166143257789873e-01,2.28203484368553122607507510314731526e-02,3.31287850937401275442212106542269339e-01,-3.54108199374256587702962857573742443e-01,-3.48100095474978600595088167285316742e-02,1.10728187714551412272004778382079409e+00,-1.07248186759801621715027674165784551e+00,4.67239154237152999602594617403440831e-01,-3.38961314595644994840854229026322435e-01,-1.28267839641508050272002613811535302e-01,1.39049549652270343358395621180534363e-10,3.55540245539991668486897572845672807e-10,1.00296459064129561689071579166920856e+00
5.76999999999999957367435854393988848e-01,1.08017774852699896426015583610399750e+00,-4.85547218853368612282636894554176607e-01,-5.94630529673630351977518941549820891e-01,2.32875848140040756148858512849122030e-02,3.30947822052479950928199427737012740e-01,-3.54235406866484026543085279021924991e-01,-3.55262618578611923513996568682571863e-02,1.10734349585074845057974279346246525e+00,-1.07182723399288721271808091115979116e+00,4.67240269172748139916750285088250507e-01,-3.41089488670960176075939773338192943e-01,-1.26140780501788009351072737184474397e-01,1.38842604080480214179260656237602234e-10,3.55303885787566744966831277952669072e-10,1.00464150963757314904967188340378925e+00
5.77999999999999958255614274094114080e-01,1.08014186739380102523061343273903075e+00,-4.84439843589003712163264622573119886e-01,-5.95702023804797313067348810165911109e-01,2.37548223133435533391189462730545404e-02,3.30605665899030611933500400681283000e-01,-3.54360488212374165272619346954337492e-01,-3.62427029911520786762683883833871170e-02,1.10739941802585705878211710294122343e+00,-1.07116671503470493459558648912341960e+00,4.67241398536240406227437868974262142e-01,-3.43215845836167685613955570315884584e-01,-1.24015552700072766123744524092794464e-01,1.38632882951128522108774632215499878e-10,3.55064251954236363145814787897162942e-10,1.00631510867029194677968462201533839e+00
5.78999999999999959143792693794239312e-01,1.08010526972347841646983132792662410e+00,-4.83332415244526677793782634601573495e-01,-5.96772854478951738676048693325050560e-01,2.42220609490529332252381004831126320e-02,3.30261384311391469580096496460886146e-01,-3.54483445260444402805334596943998875e-01,-3.69593367391773197431746828793521024e-02,1.10744965857949000417461458779917871e+00,-1.07050032184031263892117767948540989e+00,4.67242541828525403472915058199292385e-01,-3.45340351253542989116725274895778093e-01,-1.21892190574982459866452008737931197e-01,1.38418276840468479349510744214057922e-10,3.54818936627570038979031782706726187e-10,1.00798537443517588485519809182733297e+00
5.79999999999999960031971113494364545e-01,1.08006795532152045572955615983080781e+00,-4.82224939494006311514883991275806358e-01,-5.97843015827514144214672168555001647e-01,2.46893007348072395125230869339395910e-02,3.29914979158682678225230838332744390e-01,-3.54604279893489917737753925266683836e-01,-3.76761668938506509018901124277516364e-02,1.10749423265620513322609456709258900e+00,-1.06982806576235443681394222923042027e+00,4.67243698540378436341854395793205219e-01,-3.47462970197257796709993372896208338e-01,-1.19770728343120685142123248331413750e-01,1.38203115618296124011976644396781921e-10,3.54570106478755208106816950356544214e-10,1.00965229373521858668993900209898129e+00
5.80999999999999960920149533194489777e-01,1.08002992398962449293354669094576128e+00,-4.81117421996249440047146393780585347e-01,-5.98912501993375052886400297165175794e-01,2.51565416837672065922021484052774811e-02,3.29566452344693441060918892425412414e-01,-3.54722994028460647653121040830689943e-01,-3.83931972471942391847335255955563233e-02,1.10753315563517931877135641436254465e+00,-1.06914995838798503407636066333257162e+00,4.67244868152442479460220711855097714e-01,-3.49583668055373583799861436087345703e-01,-1.17651200097068941170621501202168952e-01,1.37982292258698180376086384057998657e-10,3.54315065205869728398976012477497405e-10,1.01131585348111219246902692248113453e+00
5.81999999999999961808327952894615009e-01,1.07999117552569580101296501005968098e+00,-4.80009868394566948454633117552575017e-01,-5.99981307131128852558331892507106199e-01,2.56237838085691405644100467100903735e-02,3.29215805807767130607779496885365856e-01,-3.54839589616336271172189543595456374e-01,-3.91104315913401428387498872067739136e-02,1.10756644312889906102660811442924394e+00,-1.06846601153755887267759600178805312e+00,4.67246050135215912198805644148156924e-01,-3.51702410331818240316867046212698359e-01,-1.15533639803397717392200823369875470e-01,1.37756805962396811082726344466209412e-10,3.54055305404620499963295087452491263e-10,1.01297604069166524709544319193810225e+00
5.82999999999999962696506372594740242e-01,1.07995170972384746530133458043905647e+00,-4.78902284316541133723795039027639764e-01,-6.01049425407306331577539541411416469e-01,2.60910271213147684122434621479409643e-02,3.28863041520684441097977852811631158e-01,-3.54954068641999209510221314959572266e-01,-3.98278737185317325215910596561486847e-02,1.10759411098183069691453937464336947e+00,-1.06777623726329891888268608955280369e+00,4.67247243949040018052127428987303159e-01,-3.53819162648345602627942945750550346e-01,-1.13418081300694460934446708671169682e-01,1.37529432286953579023247584700584412e-10,3.53792127077719984183974988066637033e-10,1.01463284249420970795085850113537163e+00
5.83999999999999963584684792294865474e-01,1.07991152637440027152781713547943437e+00,-4.77794675373794398226005022028381490e-01,-6.02116851000605873301812113451053167e-01,2.65582716335610745574602108944072826e-02,3.28508161490544589985787570599514637e-01,-3.55066433124105664543247781493921871e-01,-4.05455274211250733287295876704116391e-02,1.10761617526907046494570214357044965e+00,-1.06708064784794534610671033046562110e+00,4.67248449044086248538802214825699179e-01,-3.55933890746477626453011232055423269e-01,-1.11304558297608667596053208204692851e-01,1.37298727942436471494147554039955139e-10,3.53523748739969622867851637540337823e-10,1.01628624612499662838160929823061451e+00
5.84999999999999964472863211994990706e-01,1.07987062526388259244839569561066037e+00,-4.76687047161759303083236430043074779e-01,-6.03183578102123289365159265567585593e-01,2.70255173563101245623185614338902580e-02,3.28151167758644586063874272597700229e-01,-3.55176685114954710626192834031590439e-01,-4.12633964915902668138134471810465603e-02,1.10763265229497467603593475229873222e+00,-1.06637925580338436371185907968326875e+00,4.67249664860343251572910614170700411e-01,-3.58046560489428963266322689026735946e-01,-1.09193104370914333816850150578381407e-01,1.37063249638913475791923701763153076e-10,3.53252962989788777506911967041610382e-10,1.01793623892958295940047719341237098e+00
5.85999999999999965361041631695115939e-01,1.07982900617503027315539212345998258e+00,-4.75579405259450001204482798393376198e-01,-6.04249600915580271950909325066606379e-01,2.74927642999988757420021718108313969e-02,3.27792062400356581898832521554396861e-01,-3.55284826700355457640834693365228258e-01,-4.19814847225127521580515820036801593e-02,1.10764355859177024369688087360307006e+00,-1.06567207386925744602856706616497280e+00,4.67250890827603664255320439076846454e-01,-3.60157137864013706851318128526890384e-01,-1.07083752963590002914264535984373012e-01,1.36825550889341229776619002223014832e-10,3.52976736487515038204687413405195139e-10,1.01958280836320458462296301149763167e+00
5.86999999999999966249220051395241171e-01,1.07978666888678651510659474287367147e+00,-4.74471755229235069505581795364356450e-01,-6.05314913657551445601012947509315118e-01,2.79600124744889744520248574104750179e-02,3.27430847525003328530726430602475654e-01,-3.55390859999492302982751288012950576e-01,-4.26997959065945656385075351746926276e-02,1.10764891091814583001757495312539480e+00,-1.06495911501155121886880519251628527e+00,4.67252126365450670033383934940702368e-01,-3.62265588982534080910229278084852494e-01,-1.04976537382916634633416882290266743e-01,1.36585520671417270932579413056373596e-10,3.52696513680606695388067768614549032e-10,1.02122594199114136159778354340232909e+00
5.87999999999999967137398471095366403e-01,1.07974361317430175891612471542622203e+00,-4.73364102616611759567230242406746953e-01,-6.06379510557689999348894473019475080e-01,2.84272618890565398149575545116874779e-02,3.27067525275731750608349213756887891e-01,-3.55494787164788290423306768268575417e-01,-4.34183338366555575390722469507468620e-02,1.10764872625782386675894908512457430e+00,-1.06424039242116826370961461273941034e+00,4.67253370883244320176905710932698906e-01,-3.64371880084650842904303386859153222e-01,-1.02871490798593522782864549507962553e-01,1.36337829914623398508410900831222534e-10,3.52409550118892997245962427901103878e-10,1.02286562748906995068409742088988423e+00
5.88999999999999968025576890795491636e-01,1.07969983880893356595002918889061826e+00,-4.72256452949981685725235494949189465e-01,-6.07443385858951880224793693941428654e-01,2.88945125523819336507674886827009672e-02,3.26702097829384660354586708049572817e-01,-3.55596610381766594005354196732273832e-01,-4.41371023056345656416878062422146357e-02,1.10764302181811371370935352165474364e+00,-1.06351591951247910255740348997811190e+00,4.67254623780107619517776338261107732e-01,-3.66475977539235183615870909479263480e-01,-1.00768646240872481412167654216261157e-01,1.36092692670786163944285362958908081e-10,3.52122634705427908784753413587107289e-10,1.02450185264340509760927488969173282e+00
5.89999999999999968913755310495616868e-01,1.07965534555824649877045479851770923e+00,-4.71148811740427969323519843691558055e-01,-6.08506533817818529446934954826151465e-01,2.93617644725395163750067102930896235e-02,3.26334567396370628974604653325561501e-01,-3.55696331868910145349611363618651172e-01,-4.48561051065905444291022796926898140e-02,1.10763181502844621919719893288871080e+00,-1.06278570992185562925783442776160427e+00,4.67255884444912376400186625571698994e-01,-3.68577847846201906277913242483500242e-01,-9.86680365987105156325356085226156928e-02,1.35839894888079015800030902028083801e-10,3.51828834092411635955369724151965958e-10,1.02613460535163203424247058137552813e+00
5.90999999999999969801933730195742100e-01,1.07961013318601200047312700591617720e+00,-4.70041184481493857594157276258431646e-01,-6.09568948704518142878969729657745459e-01,2.98290176569873886290338434455038759e-02,3.25964936220532034333540937331959128e-01,-3.55793953877519422962574780777463052e-01,-4.55753460327036491240523809729071612e-02,1.10761512353888995032608186685686039e+00,-1.06204977750618625569176726044953613e+00,4.67257152256264816787879261065091287e-01,-3.70677457638323673508753498444159611e-01,-9.65696946179411887893879880553486175e-02,1.35585653815439854952273890376091003e-10,3.51530892730014930568901964364248070e-10,1.02776387362262577873650570836616680e+00
5.91999999999999970690112149895867333e-01,1.07956420145220827296373909319467538e+00,-4.68933576648962835359854959883918666e-01,-6.10630624803245437603884133310756620e-01,3.02962721125571184063991313196446285e-02,3.25593206579011303939935363665216049e-01,-3.55889478691568422346334494984860678e-01,-4.62948288772762736832963652592136172e-02,1.10759296521864936308773823116161461e+00,-1.06130813634137304389417964046798429e+00,4.67258426582490962474458211247539686e-01,-3.72774773683026114717406567219313283e-01,-9.44736528994648932673138694626433083e-02,1.35327749006819431087933480739593506e-10,3.51228329135751695816386870229467978e-10,1.02938964557696177593015818274579942e+00
5.92999999999999971578290569595992565e-01,1.07951755011302015421973948249715470e+00,-4.67825993700640247482874676841092752e-01,-6.11691556412379906736864805656061944e-01,3.07635278454434534394686724781305479e-02,3.25219380782115372476235624381142920e-01,-3.55982908627558825915704296859273516e-01,-4.70145574337340418583548280519389921e-02,1.10756535815454518501840969070614638e+00,-1.06056080072081109764979263721979068e+00,4.67259706781621773342362365511358289e-01,-3.74869762884163591107397779364004871e-01,-9.23799438974582277452268115817703590e-02,1.35065958417612819175701588392257690e-10,3.50920998864876102655135462549279988e-10,1.03101190944721321507415723317535594e+00
5.93999999999999972466468989296117797e-01,1.07947017892083899458489751311341742e+00,-4.66718441076136449710502131410809553e-01,-6.12751737844702544874395381702607725e-01,3.12307848611940186103091516980876323e-02,3.24843461173178373318345493872697096e-01,-3.56074246034372391928654645570784777e-01,-4.77345354956267504281627455197409222e-02,1.10753232064947728549426534775931261e+00,-1.05980778515385048955584037680515498e+00,4.67260992201378053615718793909297189e-01,-3.76962392283775419901899385926247624e-01,-9.02885999176026792240816334174664703e-02,1.34800615114727406762540340423583984e-10,3.50611020440326977044586102899420944e-10,1.03263065357823990986219087062636390e+00
5.94999999999999973354647408996243030e-01,1.07942208762426253214492596926823736e+00,-4.65610924196651505290894938357857410e-01,-6.13811163427611026854031030910380142e-01,3.16980431646989981497993983328040536e-02,3.24465450128422583682297837632622860e-01,-3.56163493293121581832097235965426817e-01,-4.84547668566292637020928115322376679e-02,1.10749387122087031111099071661527300e+00,-1.05904910436424100189863567964861842e+00,4.67262282179155122051923023577780440e-01,-3.79052629063822363939243113921688437e-01,-8.81996531153328036229421350905089072e-02,1.34529831719021331082331016659736633e-10,3.50295264225944689726477575315734145e-10,1.03424586642746385578561785223428160e+00
5.95999999999999974242825828696368262e-01,1.07937327596809476723334360007424460e+00,-4.64503448464761444454553974391303314e-01,-6.14869827503333322778789625682941282e-01,3.21653027601808023888797784255403810e-02,3.24085350056817643227710480108957688e-01,-3.56250652816998445616590258534498117e-01,-4.91752553105423583849786043190098799e-02,1.10745002859910236586116666629668729e+00,-1.05828477328855996196592583654326051e+00,4.67263576042007246016449319451424829e-01,-3.81140440547903197343643632551764203e-01,-8.61131354941040941830679123340775311e-02,1.34256494810358617542078718543052673e-10,3.49974645038452824637840081387742319e-10,1.03585753656513657183779741899343207e+00
5.96999999999999975131004248396493495e-01,1.07932374369334583611767269686499224e+00,-4.63396019264206103575848756306087972e-01,-6.15927724429139732541823940558904272e-01,3.26325636511837188257947675262647499e-02,3.23703163399938066134688534648247586e-01,-3.56335727051121784960483302174512288e-01,-4.98960046512935178888470565898056967e-02,1.10740081172591701801027557163960702e+00,-1.05751480707462345461116628961538441e+00,4.67264873106631839385073460556199103e-01,-3.83225794202951162559707118987764383e-01,-8.40290789036807223356285670028516615e-02,1.33977495764270315703470259904861450e-10,3.49648922136608333374191989118202643e-10,1.03746565267459223136370383144821972e+00
5.97999999999999976019182668096618727e-01,1.07927349053723188391698557938923987e+00,-4.62288641959678560546067052910717812e-01,-6.16984848577553323370918526478521767e-01,3.30998258405635472731280835193089317e-02,3.23318892631819066853245306114621862e-01,-3.56418718472382614126373389633930938e-01,-5.06170186729376751690638134723385667e-02,1.10734623975281891767778728578988443e+00,-1.05673922107988119699846124688312877e+00,4.67266172679353424217394318865390311e-01,-3.85308657640910138649394140705140348e-01,-8.19475150384433310782624035946668320e-02,1.33694388892990900785662233829498291e-10,3.49320214043350041894971660082851961e-10,1.03907020355249324339297345431987196e+00
5.98999999999999976907361087796743959e-01,1.07922251623317493680273967762119372e+00,-4.61181321896616182604433779036043311e-01,-6.18041194336558754198305898585150312e-01,3.35670893304772188483735072586508575e-02,3.22932540258810719902099781735871259e-01,-3.56499629589287938750473288994522068e-01,-5.13383011696579031555030521701726071e-02,1.10728633203945331115352457709278862e+00,-1.05595803086979536248775929948819950e+00,4.67267474056107356145269059328434420e-01,-3.87388998620390345384948102412705945e-01,-7.98684754357170562705831823501453443e-02,1.33412836333945961087010800838470459e-10,3.48987124459468269454185628697681898e-10,1.04067117810906317743047111434862018e+00
5.99999999999999977795539507496869192e-01,1.07917082051080277353577386598959072e+00,-4.60074064400993302586536347691724757e-01,-6.19096756109809470949237518297865959e-01,3.40343541223723985717280083170675528e-02,3.22544108819430474266848085754370362e-01,-3.56578462941802872838576094071438011e-01,-5.20598559357660518421759178247156197e-02,1.10722110815196973992115108613004673e+00,-1.05517125221620364256871294287091420e+00,4.67268776522423313419530374447401262e-01,-3.89466785048303412329280078862550332e-01,-7.77919914741199466005125210192678714e-02,1.33125843682080358121311292052268982e-10,3.48650327460443551584382464554972359e-10,1.04226856536830769783819050644524395e+00
6.00999999999999978683717927196994424e-01,1.07911840309594879639327889670296986e+00,-4.58966874779115539260685277965773777e-01,-6.20151528316833257132593618737196133e-01,3.45016202169770713347370489631721384e-02,3.22153600884214043115976755777712989e-01,-3.56655221101191114450713804740885176e-01,-5.27816867657033310914896160182732024e-02,1.10715058786137021421996315790454020e+00,-1.05437890109566683761821131645184990e+00,4.67270079353408549558133233272908373e-01,-3.91541984981476646774808494312724782e-01,-7.57180943719319482935869643946004598e-02,1.32836852628770429873839020729064941e-10,3.48308667488309255944050334067957792e-10,1.04386235446822817074519207380944863e+00
6.01999999999999979571896346897119656e-01,1.07906526371065190154050227288592441e+00,-4.57859758317415777132012363378483530e-01,-6.21205505393236124408489909507440691e-01,3.49688876142891110033649872528995530e-02,3.21761019055564689716966579720924172e-01,-3.56729906669853800720331566973823869e-01,-5.35037974540408382019631100561858711e-02,1.10707479114184215275303225706669859e+00,-1.05358099368780126904080692157609581e+00,4.67271381813730909538683552949732633e-01,-3.93614566628246339111179092783551345e-01,-7.36468151854846159377666856005981560e-02,1.32543198638757075968896970152854919e-10,3.47961855653573724447811278839946812e-10,1.04545253466102017192440598591929302e+00
6.02999999999999980460074766597244889e-01,1.07901140207315634890290278406078830e+00,-4.56752720282251820801646640990774200e-01,-6.22258681790904528101256143070014293e-01,3.54361563135658324190063659167853515e-02,3.21366365967600930593807896326042085e-01,-3.56802522281166763012814262242827389e-01,-5.42261917954800292807960187483625146e-02,1.10699373816907638184400277839496896e+00,-1.05277754637359630705294453421218945e+00,4.67272683157601609478132382480295151e-01,-3.95684498350029948910029764826821189e-01,-7.15781848075717060783648430878908667e-02,1.32242439221386121062096208333969116e-10,3.47610614179966102309110194862667885e-10,1.04703909531326400106365781539352611e+00
6.03999999999999981348253186297370121e-01,1.07895681789791163159543227901161721e+00,-4.55645765919705738674193426113281754e-01,-6.23311051978205892921238852898335315e-01,3.59034263133135260608965839910393017e-02,3.20969644286002677121594199984358931e-01,-3.56873070599316203182490783975398232e-01,-5.49488735848531334551754174800889057e-02,1.10690744931857048895639999782367919e+00,-1.05196857573371730999096235490917309e+00,4.67273982628757779742277016252763408e-01,-3.97751748662877019749411124307012717e-01,-6.95122339658808055031281173801675597e-02,1.31942790027039791311835870146751404e-10,3.47255568994718315379599325328952354e-10,1.04862202590610364971723811322590336e+00
6.04999999999999982236431605997495353e-01,1.07890151089557234496659215643259456e+00,-4.54538900455384910511056535753682354e-01,-6.24362610440187434455535620678912017e-01,3.63706976112769751333230297224954161e-02,3.20570856707855836903464696002588408e-01,-3.56941554319132812036787725725083776e-01,-5.56718466171235089486115327152525606e-02,1.10681594516391782701807695912590811e+00,-1.05115409854679427255920320097623884e+00,4.67275279460444771427595323759338020e-01,-3.99816286238998675550025354707618176e-01,-6.74489932214461413878321944861367485e-02,1.31640587319736823701532557606697083e-10,3.46896960839073412063760302236043041e-10,1.05020131603541444498262080742279068e+00
