x1,x2,x3,x4,x5,x6,x7,x8
-1.71253099956379795886800131948790593e+13,-7.34335974635248692449529528403218137e+06,-1.20201271397964437603889109595911577e-01,-2.12227102558415481325937435030937195e-09,2.53130849614535691216588020324707031e-14,-1.55431223447521915659308433532714844e-15,-1.11022302462515654042363166809082031e-16,2.22044604925031308084726333618164062e-16
-1.79265756676831841864397133726738431e+13,-7.48990876943900032355116991311660968e+06,-1.26576366885456703670342903933487833e-01,-2.19195650519310447634779848158359528e-09,2.73114864057788508944213390350341797e-14,-2.99760216648792265914380550384521484e-15,1.88737914186276611872017383575439453e-15,4.44089209850062616169452667236328125e-16
-1.91490166246909881440966608129317095e+13,-7.62463828836661745949754287465793823e+06,-1.33120851457096733838625368662178516e-01,-2.26226992694478212797548621892929077e-09,2.59792187762286630459129810333251953e-14,-2.55351295663786004297435283660888672e-15,9.99200722162640886381268501281738281e-16,-1.22124532708767219446599483489990234e-15
-2.19592938200130983583107293425351614e+13,-7.74766312251475352805618612705984560e+06,-1.39835205928905303984777219739044085e-01,-2.33321251208451485581463202834129333e-09,2.70894418008538195863366127014160156e-14,-2.10942374678779742680490016937255859e-15,9.99200722162640886381268501281738281e-16,-5.55111512312578270211815834045410156e-16
-2.62265638387629707214340954765097180e+13,-7.85910221041370522098079565154193915e+06,-1.46719911478041642460823368310229853e-01,-2.40478925661591347306966781616210938e-09,2.73114864057788508944213390350341797e-14,-1.55431223447521915659308433532714844e-15,5.55111512312578270211815834045410156e-16,5.55111512312578270211815834045410156e-16
-2.85956522324308874677476934904607475e+13,-7.95906949579765363302918945720421107e+06,-1.53775449117572238222351188596803695e-01,-2.47699372124543515383265912532806396e-09,2.87547763377915543969720602035522461e-14,-3.21964677141295396722853183746337891e-15,1.11022302462515654042363166809082031e-15,5.55111512312578270211815834045410156e-16
-2.82082289763264495263288066242424179e+13,-8.04766579994964265007217907310632654e+06,-1.61002299167606111041095573455095291e-01,-2.54983067993208578627672977745532990e-09,2.88657986402540700510144233703613281e-14,-2.55351295663786004297435283660888672e-15,1.88737914186276611872017383575439453e-15,1.33226762955018784850835800170898438e-15
-2.68574121876622527728358298072519617e+13,-8.12497161625624808989065694930786776e+06,-1.68400940723190450931667783152079210e-01,-2.62329880040823582021403126418590546e-09,2.93098878501041326671838760375976562e-14,-2.33146835171282873488962650299072266e-15,4.44089209850062616169452667236328125e-16,0.00000000000000000000000000000000000e+00
-2.58190177603341943764709356082809322e+13,-8.19104075639177595672868470444427658e+06,-1.75971851119384736783501921308925375e-01,-2.69739675040625570545671507716178894e-09,2.99760216648792265914380550384521484e-14,-1.99840144432528177276253700256347656e-15,2.44249065417534438893198966979980469e-15,4.44089209850062616169452667236328125e-16
-2.53894510826108123891994977343600226e+13,-8.24589477729184755476510293448200173e+06,-1.83715505393894806829280241800006479e-01,-2.77212508503765775458305142819881439e-09,2.94209101525666483212262392044067383e-14,-5.55111512312578270211815834045410156e-16,0.00000000000000000000000000000000000e+00,7.77156117237609578296542167663574219e-16
-2.55064798599297054749676673788272296e+13,-8.28951812309348224039662333950673201e+06,-1.91632375747666894305609730508876964e-01,-2.84748646883770106796873733401298523e-09,2.96429547574916796293109655380249023e-14,-9.99200722162640886381268501281738281e-16,5.55111512312578270211815834045410156e-16,2.44249065417534438893198966979980469e-15
-2.60350119089607788775187720264892022e+13,-8.32185392567377994710742239448109103e+06,-1.99722931003869619281942959787556902e-01,-2.92347868136033639530069194734096527e-09,3.04201108747292892076075077056884766e-14,-1.77635683940025046467781066894531250e-15,2.99760216648792265914380550384521484e-15,0.00000000000000000000000000000000000e+00
-2.68167229190273966491640516448535791e+13,-8.34280042060088731726019695145168953e+06,-2.07987636065619652114833115774672478e-01,-3.00010394305161298689199611544609070e-09,3.21964677141295396722853183746337891e-14,-1.55431223447521915659308433532714844e-15,2.99760216648792265914380550384521484e-15,4.44089209850062616169452667236328125e-16
-2.81670015593708668246354829181044011e+13,-8.35220795162888171858650565582138370e+06,-2.16426951372896581027305273892125115e-01,-3.07735992244317912991391494870185852e-09,3.21964677141295396722853183746337891e-14,-2.88657986402540700510144233703613281e-15,2.22044604925031308084726333618164062e-15,-3.33066907387546962127089500427246094e-16
-3.06236255614689459452370915161223408e+13,-8.34987655583398958886542917667838992e+06,-2.25041332359023127374086925556184724e-01,-3.15524739669115206197602674365043640e-09,3.41948691584548214450478553771972656e-14,-1.99840144432528177276253700256347656e-15,9.99200722162640886381268501281738281e-16,1.44328993201270350255072116851806641e-15
-3.29183290649318726671760715093428828e+13,-8.33555414268738825271953807316549501e+06,-2.33831228907105170833347074221819639e-01,-3.23376869726388349590706638991832733e-09,3.36397576461422431748360395431518555e-14,-3.21964677141295396722853183746337891e-15,1.99840144432528177276253700256347656e-15,-1.22124532708767219446599483489990234e-15
-3.35231159218306443056274358345270059e+13,-8.30893530340962587894315660719257721e+06,-2.42797084806843255222474908805452287e-01,-3.31292171473762664390960708260536194e-09,3.41948691584548214450478553771972656e-14,-2.66453525910037569701671600341796875e-15,1.66533453693773481063544750213623047e-15,2.22044604925031308084726333618164062e-16
-3.28484768644495694067717812182349846e+13,-8.26966081146488610957179243854398010e+06,-2.51939337212097380636066645820392296e-01,-3.39270733729080120610888116061687469e-09,3.53050921830799779854714870452880859e-14,-1.77635683940025046467781066894531250e-15,1.44328993201270350255072116851806641e-15,9.99200722162640886381268501281738281e-16
-3.19390483194786143574378904006483282e+13,-8.21731790058255205589765601814633555e+06,-2.61258416099613532956880135316168889e-01,-3.47312600901261703256750479340553284e-09,3.48610029732299153693020343780517578e-14,-4.10782519111307919956743717193603516e-15,9.99200722162640886381268501281738281e-16,-3.33066907387546962127089500427246094e-16
-3.13552033694787708691116070919280290e+13,-8.15144143267677834513373902325383824e+06,-2.70754743729277880248673682217486203e-01,-3.55417795194767904831678606569766998e-09,3.48610029732299153693020343780517578e-14,-3.21964677141295396722853183746337891e-15,-1.11022302462515654042363166809082031e-16,7.77156117237609578296542167663574219e-16
-3.12354159391744108658537254167297803e+13,-8.07151609373523636583280804757123406e+06,-2.80428734106311194906879791233222932e-01,-3.63586394325210449096630327403545380e-09,3.58602036953925562556833028793334961e-14,-3.21964677141295396722853183746337891e-15,5.55111512312578270211815834045410156e-16,5.55111512312578270211815834045410156e-16
-3.15510549249639417613801236076609413e+13,-7.97697978019142079403991374420002103e+06,-2.90280792445775759347270650323480368e-01,-3.71818187350214657271862961351871490e-09,3.58602036953925562556833028793334961e-14,-4.55191440096314181573688983917236328e-15,1.33226762955018784850835800170898438e-15,4.44089209850062616169452667236328125e-16
-3.21722559444158868849954400725987824e+13,-7.86722836020619262161679419165238869e+06,-3.00311314639766013812050005071796477e-01,-3.80113163167550283105811104178428650e-09,3.70814490224802284501492977142333984e-14,-3.99680288865056354552507400512695312e-15,-5.55111512312578270211815834045410156e-16,1.44328993201270350255072116851806641e-15
-3.31055987651142116497718218589563222e+13,-7.74162201203036831572013021229849983e+06,-3.10520686727693617790180269366828725e-01,-3.88471710355275945403263904154300690e-09,3.85247389544929319527000188827514648e-14,-3.99680288865056354552507400512695312e-15,4.44089209850062616169452667236328125e-16,1.33226762955018784850835800170898438e-15
-3.48684910603372845281780824808759434e+13,-7.59949335316176711412383681931714818e+06,-3.20909284369987446439154155086725950e-01,-3.96893862220082382918917573988437653e-09,4.01900734914306667633354663848876953e-14,-2.88657986402540700510144233703613281e-15,1.66533453693773481063544750213623047e-15,-6.66133814775093924254179000854492188e-16
-3.71774101132402410723240312583337541e+13,-7.44015757687315843165376527679200080e+06,-3.31477472325636624006506281148176640e-01,-4.05379074752687529326067306101322174e-09,3.96349619791180884931236505508422852e-14,-3.21964677141295396722853183746337891e-15,0.00000000000000000000000000000000000e+00,9.99200722162640886381268501281738281e-16
-3.84587609677639529056555036687914395e+13,-7.26292480396516645597337902273693544e+06,-3.42225603933886235452632718079257756e-01,-4.13927847553452465945156291127204895e-09,4.05231403988182137254625558853149414e-14,-3.44169137633798527531325817108154297e-15,-1.11022302462515654042363166809082031e-16,-9.99200722162640886381268501281738281e-16
-3.82870353485544261158708824392959968e+13,-7.06711483399692193772634318804648501e+06,-3.53154020600488949277462324971565977e-01,-4.22540047395614237757399678230285645e-09,4.30766533554560737684369087219238281e-14,-2.88657986402540700510144233703613281e-15,9.99200722162640886381268501281738281e-16,-1.55431223447521915659308433532714844e-15
-3.74915352473621178669805403168568958e+13,-6.85207443819394622890195378772659751e+06,-3.64263051288831185559047298738732934e-01,-4.31215652074712352259666658937931061e-09,4.18554080283684015739709138870239258e-14,-3.21964677141295396722853183746337891e-15,2.22044604925031308084726333618164062e-16,-5.55111512312578270211815834045410156e-16
-3.67826800014382648756165409125173937e+13,-6.61719727206036376626230310904475118e+06,-3.75553012016318077392895702359965071e-01,-4.39954839226430749477003701031208038e-09,4.39648317751561990007758140563964844e-14,-2.99760216648792265914380550384521484e-15,2.22044604925031308084726333618164062e-16,-6.66133814775093924254179000854492188e-16
-3.64229496672001819089653884584656396e+13,-6.36194639595297440869547944686246410e+06,-3.87024205356316208792577526764944196e-01,-4.48757608850769429409410804510116577e-09,4.34097202628436207305639982223510742e-14,-1.99840144432528177276253700256347656e-15,9.99200722162640886381268501281738281e-16,-6.66133814775093924254179000854492188e-16
-3.64606021467397064610293856050660111e+13,-6.08587927361443813751074038975730218e+06,-3.98676919946047370046926516806706786e-01,-4.57623716698662974522449076175689697e-09,4.52970994047063868492841720581054688e-14,-1.22124532708767219446599483489990234e-15,-1.11022302462515654042363166809082031e-16,-5.55111512312578270211815834045410156e-16
-3.68703118371413922126047510189339462e+13,-5.78867497012071910364794380399189322e+06,-4.10511430000702115528099511720938608e-01,-4.66553495837018772363080643117427826e-09,4.54081217071689025033265352249145508e-14,-1.77635683940025046467781066894531250e-15,9.99200722162640886381268501281738281e-16,-3.44169137633798527531325817108154297e-15
-3.75467631400605854000299916802818601e+13,-5.47016309182382798827248837625347733e+06,-4.22527994834143938440718102356186137e-01,-4.75546613198929435384343378245830536e-09,4.52970994047063868492841720581054688e-14,-1.99840144432528177276253700256347656e-15,-5.55111512312578270211815834045410156e-16,-2.10942374678779742680490016937255859e-15
-3.86201774560578974963330921641446736e+13,-5.13035380409583734344036720642634464e+06,-4.34726858386511705312216236052336171e-01,-4.84603501771374567397288046777248383e-09,4.54081217071689025033265352249145508e-14,-1.99840144432528177276253700256347656e-15,7.77156117237609578296542167663574219e-16,-1.77635683940025046467781066894531250e-15
-4.06758750858224491397139844679475829e+13,-4.76946803371556466437064525365485679e+06,-4.47108248759008675143888922320911661e-01,-4.93723928407518997119041159749031067e-09,4.54081217071689025033265352249145508e-14,-1.44328993201270350255072116851806641e-15,1.44328993201270350255072116851806641e-15,-8.88178419700125232338905334472656250e-16
-4.30642923005351381270453804244180418e+13,-4.38796672136155110880850749310866377e+06,-4.59672377756219496802714274963364005e-01,-5.02907959720744202058995142579078674e-09,4.64073224293315433897078037261962891e-14,-1.99840144432528177276253700256347656e-15,-8.88178419700125232338905334472656250e-16,-9.99200722162640886381268501281738281e-16
