x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
2.95000000000000000000000000000000000e+01,-2.51268452153962220679264300196833284e-01,-9.10463185382535164959244170149915580e-01,1.16173163753649738563850847034674886e+00,9.81566372071374125308211898689823684e-02,-2.55239565964008828171378805049087326e-01,1.57082928756871415640557615180104958e-01,2.48294328496090877020856653719991791e-01,4.37436915570262320423512723913951439e-03,-2.52668697651793500225091780959131209e-01,8.62446633860428204446388287872499813e-01,-7.52818931110102307188884506378338114e-01,-1.09637702750325977484200378277104327e-01,-7.13210754821770139906539956354966396e-01,3.61064819990036910617649550048951796e-01,3.52155934831733183778628180871597551e-01,-4.71501050213146878337259168756605742e-01,2.06397648383159481309754160580192584e-01,2.65103401829987397027505008176413110e-01,-1.39251056675861662237370097727762186e+03,4.05458899381513230501376651897299153e+01,1.94537465782953717657779176199800530e+00
2.96000000000000014210854715202003717e+01,-1.69504086252731680393175718917108000e-01,-9.78004280145455733952985585650223232e-01,1.14750836639818741434616130456733123e+00,2.39890118520979934062097750526058613e-02,-2.15925620205526385685819926194286620e-01,1.91936608353428392279610151141680782e-01,1.98297155803245866282951480767092558e-01,2.69740056429822134759707975170843090e-02,-2.25271161446228079758922278284176795e-01,7.75424199299481132911633818074782594e-01,-5.99618974306341082639976250966312917e-01,-1.75815224993140130498354163891412306e-01,-7.63564954522645203887130747068070017e-01,4.19337259087957285843773526844703752e-01,3.44237695434687872533094994788949505e-01,-5.24706329440237041610641348226087933e-01,2.41759563636987653466560280366305919e-01,2.82946765803249388144081067859782038e-01,-1.39141862551775283429744689556173398e+03,4.05361587160770268043442603343820502e+01,1.81891801977006548454203285915438007e+00
2.96999999999999992894572642398998141e+01,-9.54894159610024976147456491900315874e-02,-1.03086871078963865540868531236250156e+00,1.12635812675064115302343096155253314e+00,-5.34008901456716547632600713590760625e-02,-1.72356460818187255665672271000116163e-01,2.25757350963858910428932342359192201e-01,1.43993940764105688968456799270077355e-01,5.20779165497019843912556358261604636e-02,-1.96071857313807673359712435096237795e-01,7.08880618605611284479854258973176599e-01,-4.60586803944846690507531800761569043e-01,-2.48303814660764674199019054994550111e-01,-7.79201166882009460288029887507581394e-01,4.48076407097425983486154619867572660e-01,3.31134759784583431291613042205591781e-01,-5.58663938693109593617653165724925646e-01,2.57665664042887365450139473548617552e-01,3.00998274650222228167513692176308094e-01,-1.39094026528851436952383124889820465e+03,4.05384211054736784000470280450835441e+01,1.77284090721033657843813255447840175e+00
2.98000000000000007105427357601001859e+01,-2.68898354534085718038128937934219372e-02,-1.07073446856080894121789113535275941e+00,1.09762430401421751302170402914618154e+00,-1.30973500710847299694675467157284301e-01,-1.26939797848519522434462252019174733e-01,2.57913298559366822129137719176459034e-01,8.70180518185799441921405710653891070e-02,7.80822726266937368073288489732796510e-02,-1.65100324445273680999469420038668758e-01,6.67273859739663532688739401306537034e-01,-3.39802409498306089577203032153097710e-01,-3.27481450241357523338232965936381903e-01,-7.68384137358378269211555498606170918e-01,4.57854291007260571624379591388470284e-01,3.10539846351117652076913681783283777e-01,-5.78937106840238210685995543781409763e-01,2.60767718294710942187737585816234440e-01,3.18169388545527268498257957965175322e-01,-1.39079476849255289316875661143058096e+03,4.05408568049530816512204583530552289e+01,1.75344567852207898273732656366539516e+00
2.98999999999999985789145284797996283e+01,3.87559081678571844759069938623079526e-02,-1.09941144677417684369235532800763413e+00,1.06065553860631965921644833414532617e+00,-2.06383095221674288210799736559143999e-01,-8.11510395367319511161628214349378319e-02,2.87534134758406239326962557994081831e-01,2.85422574399810970511757264964401319e-02,1.03976479804432106982882295187309670e-01,-1.32518737244413204034058021683749754e-01,6.49268824492580623050556880016526351e-01,-2.36446516658884022426201334846077441e-01,-4.12832307833696680851052141953391418e-01,-7.36622579664638424130579433201603998e-01,4.56596283635556208279847358713102863e-01,2.80036296029082170340469849054084230e-01,-5.89067362634484327654255871680301075e-01,2.56162245893238559537560029206438157e-01,3.32905116741245768116695842473862966e-01,-1.39077973118652390605021196279267315e+03,4.05410511706293783464668260950174433e+01,1.72676962498525622050443634273824048e+00
3.00000000000000000000000000000000000e+01,1.03608065319618270799962557855990355e-01,-1.11851200090279502886914418126081296e+00,1.01490393558317675806918162340482280e+00,-2.77702536742756408928774755651444114e-01,-3.58131484378319126556672001839032439e-02,3.13515685180588321584441955835347406e-01,-3.05083280206999056184583044527121802e-02,1.29172678061313828246656336955549255e-01,-9.86643500406139226281980325028370503e-02,6.50519159721664440175941818303792430e-01,-1.47746410704467714506393798727243754e-01,-5.02782749017196805896244616359491448e-01,-6.86930453722362804228936239325989663e-01,4.49512377331482503190634875811565579e-01,2.37428076390880255528039138080007179e-01,-5.90535524294420046959954152699322503e-01,2.47252081273679073700248785344100345e-01,3.43283443020740973259705367355222062e-01,-1.39080273211457147286562729959769058e+03,4.05395548786956711511013298068418596e+01,1.69205382181427779341738147961540243e+00
3.01000000000000014210854715202003717e+01,1.69306865818679308750300498954605500e-01,-1.12934136912713620837508893897473307e+00,9.60034503308456899624788440020127565e-01,-3.43226580434313996157813364406506593e-01,8.66375070470587517545410283508655500e-03,3.34562829729608120982359261571419942e-01,-8.92773383588547855977750387215926625e-02,1.53354336891319627423241804714704608e-01,-6.40769985324648418254667659931119577e-02,6.65138258170251382457945251495829429e-01,-7.04931534275333981742285536165982857e-02,-5.94655104742718064510413294662173868e-01,-6.20933219644831316075752469679744941e-01,4.39773441345418991599472478777810856e-01,1.81169778299412278966017765467517228e-01,-5.83353940132560321930936804914094878e-01,2.36136162449821004407602247477658900e-01,3.47217777682739317523334557436435930e-01,-1.39082989940249104432457016855551046e+03,4.05371632139705618324094495134137688e+01,1.64860945912987687285690589439280802e+00
3.01999999999999992894572642398998141e+01,2.36860434258900867247204268778147656e-01,-1.13289014862790439247740788755968518e+00,8.96029714369003525230203618781537715e-01,-4.01391712383215290292385955904322503e-01,5.21137092888381689058665317723551236e-02,3.49278003094377121386519424131967476e-01,-1.46866599430262641827655697938946333e-01,1.76367509629543159094485861069027314e-01,-2.95009101992805172668301631300809845e-02,6.86472544393612912819587271887123062e-01,-1.65769127383149012895554446518271501e-03,-6.84824853119781502917328324204882975e-01,-5.40015109536331164922896116010614454e-01,4.29191602333157274856881818550836550e-01,1.10833507203173844555752072025360951e-01,-5.66795927395926506869610335012182299e-01,2.24029738177937291963691963154102462e-01,3.42766189217989214905918371858079788e-01,-1.39085148348628989967146196704561589e+03,4.05344367582461502483965270581667679e+01,1.59590562807904529742704375554043532e+00
3.03000000000000007105427357601001859e+01,3.06597632537513385547761379293566401e-01,-1.12986308494918156797320973966984096e+00,8.23265452411668182425448360376274554e-01,-4.50799295919423396630985489951408837e-01,9.45055833687358272812146007095118492e-02,3.56293712550687569349770889241896939e-01,-2.02297748275833165576685930052756036e-01,1.98149244612921340724513985559725239e-01,4.14850366291182485217194449303079652e-03,7.07689803914160517957087183380080341e-01,6.14415571899290924844841281472913517e-02,-7.69141361104089690668267908310314224e-01,-4.46207764542655700852285313947531601e-01,4.18717527331489576306977929049606509e-01,2.75002372111660790350451594635081536e-02,-5.40093478568890000159261389770665126e-01,2.11580436868039440651208564355707175e-01,3.28513041700850559508052825414957903e-01,-1.39086626403902827708858325195251382e+03,4.05318693036372654411079536311620404e+01,1.53365376587972888164490811967860763e+00
3.03999999999999985789145284797996283e+01,3.78181705394192757562410277337868076e-01,-1.12071336532582737412481934377402434e+00,7.42531659931634616562409066436156363e-01,-4.90308715356188606670961826344978365e-01,1.35874076481259621974129839344337817e-01,3.54434638874928984696831987000640524e-01,-2.54538523344259850123346774331347249e-01,2.18682001345855227776320640302626800e-01,3.58565219984046223470261340287204315e-02,7.22426114453066508626133143757466659e-01,1.21167865630302516106719753696756365e-01,-8.43603980083369104959549494237165460e-01,-3.42684902287906918078174146768564808e-01,4.08757497737288339480786749127148117e-01,-6.60625954493814669128748277930002503e-02,-5.03019843101590418610605211044398670e-01,1.99075606979179524000770957331327306e-01,3.03944236122410894609834253713071364e-01,-1.39087531030116893093762087119102944e+03,4.05300354878912188585922074800750223e+01,1.46187208737871131057131293901992123e+00
3.05000000000000000000000000000000000e+01,4.50692762631305954832963982708815707e-01,-1.10566940757212160041636049253913582e+00,6.54976644940815645583396509830320069e-01,-5.19157139201917406466427780057705627e-01,1.76275191923202796240660322711847117e-01,3.42881947278714610225767457345858462e-01,-3.02578114520377483425996265202370729e-01,2.37964384944509751498796528814908267e-01,6.46137295758677319271997363874624263e-02,7.25501508884480275567304589455402529e-01,1.79674962937660049215923701082121722e-01,-9.05186471822140405009924887320466685e-01,-2.33794692220461995901215574855144131e-01,3.99351241281740504506995483817377799e-01,-1.65546549061278554116042134396650549e-01,-4.56273981651404273527958247657346481e-01,1.86565697333515929761411820958088430e-01,2.69708284317888343766546426699258003e-01,-1.39087971104803144217765265011621523e+03,4.05295456425316137030821394064498299e+01,1.38091216422378062399922010533242228e+00
3.06000000000000014210854715202003717e+01,5.22779561532952800968101730798674663e-01,-1.08474892712533180548667033990194456e+00,5.61969365592379004518568609103269898e-01,-5.37059783889100971832261683446742087e-01,2.15753921983593595996990987595801242e-01,3.21305861905507375835270695850940725e-01,-3.45527862093795985032820834495305374e-01,2.55990992044494695204557300392212265e-01,8.95368700493012898282635341030931448e-02,7.13558114410049201714653557326041934e-01,2.39048422404448783726546090694428631e-01,-9.52616536814498065667896244803413096e-01,-1.24650463161977001271001477876935160e-01,3.90242617227850516582148513196044308e-01,-2.65582154065873560821409260753526004e-01,-4.01594120357865561260512034117820186e-01,1.73926101293457862227375561682719773e-01,2.27668019064407699033136472435100437e-01,-1.39087968334794628533224170041648904e+03,4.05308731388506093151821528017359847e+01,1.29143454374834026856941473752872875e+00
3.06999999999999992894572642398998141e+01,5.92862938682713683049808278242582383e-01,-1.05775789007035000234725695498005165e+00,4.64894951387636319297448676737469313e-01,-5.44252504100803704226364656283566579e-01,2.54314212634938746287506606153726886e-01,2.89938291465864957938858050129839694e-01,-3.82718678531655518559236057148743938e-01,2.72735934912594618189476314401844098e-01,1.09982743619060900369759742746899840e-01,6.85424533024321900822213965727625838e-01,3.01465808760397136268358144827851944e-01,-9.86900341784719117317268707338420506e-01,-2.04194307328724509704524949410105539e-02,3.80854241578226109871570634305435283e-01,-3.60424810845353704411380364798841586e-01,-3.41582316379606676979228030633252451e-01,1.60870054596311853162720736362674499e-01,1.80712261783294823816507294270577904e-01,-1.39087348985750302321484639378468273e+03,4.05342439172041949373991476607642712e+01,1.19433126120674968468866495633452725e+00
3.08000000000000007105427357601001859e+01,6.59356041939927746486719772426173653e-01,-1.02427255331966682878277244324652332e+00,3.64916511379739082296052670820349720e-01,-5.41457640060512750360379610103438160e-01,2.91881044062912879152087005999971858e-01,2.49576595997599871208292604103466278e-01,-4.13768852168201617083039639697405686e-01,2.88135304158000091885465841163001325e-01,1.25633548010201525197573798534404433e-01,6.42076303724500485681156090129722580e-01,3.69375047312072290550318275470437254e-01,-1.01146135103657285645817096238310265e+00,7.44585385140146349645071685020109672e-02,3.70149626156676940214205542333922241e-01,-4.44598164670691620688974936270350065e-01,-2.79305177169774261364573651321828463e-01,1.46913627100442616388689947193715028e-01,1.32391550069331644975883704128113435e-01,-1.39085502293611900437309003564223531e+03,4.05397954952530545369409140019356997e+01,1.09060794529345762413423163650561634e+00
3.08999999999999985789145284797996283e+01,7.20860178069448762746241870339923923e-01,-9.83602810373311973505862622652011412e-01,2.62742632303863210759620752312087345e-01,-5.29778403358590401598795502240896857e-01,3.28240939984130773361463828038866244e-01,2.01537463374459628237331674202030612e-01,-4.38606055707136123750879591504960896e-01,3.02063260661394665933843299875273095e-01,1.36542795045741457817036291629687873e-01,5.86201787412225337932831889400534055e-01,4.45688168244326532144787109187435441e-01,-1.03189995565655195030431559537091193e+00,1.56884244633981781361441764820993525e-01,3.56325365790644138494269881533244466e-01,-5.13199610424625965365973871788654799e-01,-2.17802017721404243507757703345087333e-01,1.31279686105964116863667816901758598e-01,8.65223316154401266440898864433287468e-02,-1.39080938667480332626702477227809140e+03,4.05481815108834686481471803425527514e+01,9.81253951980057786646160590715561096e-01
3.10000000000000000000000000000000000e+01,7.76302986165942960116051934524019299e-01,-9.34736568347492952073423910618719505e-01,1.58433582181549991957371976094700278e-01,-5.10547107097500954611959714215379218e-01,3.62938247933398346987108491923832074e-01,1.47608859164102607624851222291547168e-01,-4.57441597688130657465086895011412850e-01,3.14294183496356046227870281886460204e-01,1.43147414191774611237216613124952646e-01,5.21513617979368774856339149900139916e-01,5.33955309435418836923054892537041177e-01,-1.05547892741478769200609063922012353e+00,2.25394633724679997486935935114018629e-01,3.36204329212833739390280763743887809e-01,-5.61588962937513782387478924292323150e-01,-1.59642924966235086544276762148899954e-01,1.12707251045905614135412035702169555e-01,4.69356739203294724088647264467304169e-02,-1.39070844091751316506933022765224450e+03,4.05618681756971168249522996075243674e+01,8.67147595906016577597970876241209870e-01
3.11000000000000014210854715202003717e+01,8.25003180131415728321945836404561194e-01,-8.76273263977324437395103220449846466e-01,5.12700838459087090731573840452852716e-02,-4.85161079385234094346022572489290251e-01,3.95085790934909023729868906637983965e-01,9.00752884503250706161536658513062866e-02,-4.70707318360009752589078848266326307e-01,3.24438520738706784279919198071824631e-01,1.46268797621302968309159650194501652e-01,4.52000740630334923860531297581532282e-01,6.38361651875425677067262186006413433e-01,-1.09037239250576068115449008037088796e+00,2.80120753614374906916016856663807122e-01,3.04072438487388817289536445538820756e-01,-5.84183192101763769715815527637044783e-01,-1.06634106651999436940337575527537243e-01,8.91027849633163523564642122474054297e-02,1.75313216886830845838733632801318220e-02,-1.39053160607902227952070717265087296e+03,4.05873198009194611449830145172888723e+01,7.49083223100510207149993934205897097e-01
3.11999999999999992894572642398998141e+01,8.66664607536160561163677015791767809e-01,-8.06386850372693853435245259250791326e-01,-6.02777571634667077284317565409765492e-02,-4.54936373062484806301947417196190125e-01,4.23013718743550898107677119390986531e-01,3.19226543189339081942702978052035647e-02,-4.78971793531603272053479011937968123e-01,3.31832215163399210895675571073419685e-01,1.47139578368204061157803440864548413e-01,3.81283629081642659045247700558956437e-01,7.62982251234337141796564753168932295e-01,-1.14427588031597988106850905051083155e+00,3.22493824400491825088490868906705507e-01,2.49519463538292855670732214324977833e-01,-5.72003287938784726269485308666100245e-01,-5.96974135365432086806248782326995965e-02,5.69472347498777870044909562027115106e-02,2.75017878666542167613392202998808592e-03,-1.39051504216352555276525748695348739e+03,4.06340644661443672647888929056952355e+01,6.94510516172494699511889897396859818e-01
3.13000000000000007105427357601001859e+01,9.01314660973777423552993922517512324e-01,-7.22966299109150645387427563434635500e-01,-1.78348361864626778165566359082876823e-01,-4.20998094473797418429304253395311071e-01,4.43634806568132901875792666432626322e-01,-2.26367120943354834464884130373152836e-02,-4.82851973838489133507163525657338119e-01,3.35354563986628044070818279251430912e-01,1.47497409851861089436345246405907279e-01,3.12151302606195979475260152454508135e-01,9.08496027488193703882429046366008045e-01,-1.22065733009438976358438579560345881e+00,3.54828474410401739919925174640185821e-01,1.53936125986807710736927346273250349e-01,-5.08754600397209496167114746347853075e-01,-1.88902041317548693445839527042611971e-02,1.04990128176472097661248920402594411e-02,8.39119131410765957845906066400175741e-03,-1.39291991208955476000408424397392082e+03,4.06694044706365067731404270366716014e+01,6.65351286115760356324252513063351517e-01
3.13999999999999985789145284797996283e+01,9.29205311633976837574852285609416981e-01,-6.24388052398521311095434773801043142e-01,-3.04817259235455526479417511808373790e-01,-3.84213685133282776189882750668887814e-01,4.51454318262132968473221520849959926e-01,-6.72406331288501922833387701810721477e-02,-4.82931109575447750757080797565432706e-01,3.33188969905429820561845581160774118e-01,1.49742139670017930195235216404658516e-01,2.46268142372212893346713579079401949e-01,1.06179667410188146262296762073177055e+00,-1.30807481647409443619637779659411474e+00,3.79895094767456316865207687828084598e-01,-1.21813654995522330570926721696357325e-02,-3.67703729267904129318377241092865867e-01,1.65009262747964214330773394824668822e-02,-5.81947043846015623172996323957393459e-02,4.16937781098051408842222929132724757e-02,-1.40938980391105994294242975684028352e+03,4.04030052192772043895151255758049257e+01,6.35532154110572666995135037895261823e-01
3.15000000000000000000000000000000000e+01,9.50690308329228015664441658964778532e-01,-5.11895835616130970106833441312915146e-01,-4.38794472713097045557608217651863434e-01,-3.45167120689405041515380850973537472e-01,4.37849767400227498477544024578231362e-01,-9.26826467108224569621631736046938534e-02,-4.79686927727663140835518993028807129e-01,3.22791994728238575690758333243092592e-01,1.56894932999424565144760659785714537e-01,1.83975813489652960961985410440882737e-01,1.17471379127820682646824648585405522e+00,-1.35869960476785986765692849307788001e+00,4.00529635245722106029122856743851145e-01,-2.76987849738758442394863414711847872e-01,-1.23531785506963709144521667466420179e-01,4.78569780340594376572272195645502391e-02,-1.53939146258416568394886523636156399e-01,1.06082168224357130737659304071606166e-01,-1.45470930783368434191515916609205306e+03,4.04952392992567559997742085931227251e+01,6.05173484770386483924450348977001593e-01
3.16000000000000014210854715202003717e+01,9.66084799667551060231199735126172105e-01,-3.93636923606716536225526894640501100e-01,-5.72447876060834524005672840485671005e-01,-3.04172012285418091972021350820081277e-01,3.93550983311618001844790714687366417e-01,-8.93789710261999098727693638672851278e-02,-4.73429967589782757791808966587715856e-01,3.01951067168733419112309253054192294e-01,1.71478900421049338679499713533523490e-01,1.24144143335147042943481141111901328e-01,1.16384530788613977339524709795868183e+00,-1.28799945122128689656542483585352560e+00,4.19228106173439657438145556222441173e-01,-6.12932579725265972459757488069440451e-01,1.93714473551826269511349706412582373e-01,7.71171749711145469328509099669308705e-02,-2.62153269938898375145400179704096753e-01,1.85036094967783828212549269737165858e-01,-1.48052551546021479211834304123840411e+03,4.31875461201877367832671154114646180e+01,6.81482562037379985879800821560930522e-01
3.16999999999999992894572642398998141e+01,9.75518532202139024993557491313888715e-01,-2.84181679816169177600664471775840343e-01,-6.91336852385969847392893019538048564e-01,-2.61330538336880555510016200901638866e-01,3.16822385572535235281046405490309736e-01,-5.54918472356546797710302045886709006e-02,-4.64258003118953410883612781854622309e-01,2.71175187498204666172772873655719812e-01,1.93082815620748744710839908198902521e-01,6.42459804363000567049234373263037767e-02,1.00661670346089519250383503360922603e+00,-1.07087268389719532943545506771847205e+00,4.37628701145550751472604949423394244e-01,-9.03593755634442986158039552438695221e-01,4.65975054488892189175172377580884168e-01,1.06537238266184008628796237911365514e-01,-3.46848466424631238881782089558257885e-01,2.40311228158447230252985851646892396e-01,-1.46044170519656929430052372254067450e+03,4.06781153007495254130418992440769241e+01,9.35726885677154443862748439621192829e-01
3.18000000000000007105427357601001859e+01,9.78820870155080092917632612071404940e-01,-1.93949348666372402922214296008172455e-01,-7.84871521488707689995418316063232293e-01,-2.16645463689307461688218064226076002e-01,2.17228127909332834734195980975207446e-01,-5.82664220025373045977916749131427762e-04,-4.52045849943128840077512635400575914e-01,2.33931555903045052083899513133683267e-01,2.18114294040083787993613122266892623e-01,9.34433651325492496224007883218145931e-04,7.99400950359023227671291744190877417e-01,-8.00345384010348800394212348857038191e-01,4.56022592336216247598616608193936816e-01,-1.06673855389868590510419693395977185e+00,6.10725961562469611995318100331418416e-01,1.38238717789789473925024118403522654e-01,-3.92283925533897437084677251443767846e-01,2.54045207744107963159653133040245144e-01,-1.41428187690764580730640176398082986e+03,4.02146498594429668602486352505344954e+01,1.12343895785803654714656086686470906e+00
3.18999999999999985789145284797996283e+01,9.75478718278867425693487051041401615e-01,-1.22875620972595382923092833634482241e-01,-8.52603097306272042770394217406919567e-01,-1.70165638737087738669851062174102038e-01,1.06973444271988920304362447276763431e-01,6.31921944650988183654886148973386078e-02,-4.36480108753198593296090531176284596e-01,1.93509305171693608205706694243031184e-01,2.42970803581504985090383836933253460e-01,-6.91834984274032066675396820636666941e-02,6.32350989793814875138873693865065569e-01,-5.63177491366411748698030608584341551e-01,4.73200557365225315685103137977763781e-01,-1.12536781008287094113977659561987211e+00,6.52177252717645579944411232207691275e-01,1.73822499043182835698337917952654271e-01,-4.13920337620460692064482035411300909e-01,2.40097838577277856366144117458646566e-01,-1.39578656874696459733176112649744027e+03,4.05909032105102681302327159863324792e+01,1.23330591398026273796643624226677459e+00
3.20000000000000000000000000000000000e+01,9.64658069133225517144265018000467275e-01,-6.53099237796691545435867952613378500e-02,-8.99348145353556362600678222739129521e-01,-1.22133116474331321756354699289510355e-01,-5.99921608804253082213284705577902219e-03,1.28132332562373852578487546345289401e-01,-4.17119943574523672146171170525695553e-01,1.51342466384088607704788539048037205e-01,2.65777477190435064441382631477658396e-01,-1.49081054941970680918228180042631845e-01,5.29449412318069285233600696644382439e-01,-3.80378357376098684542069113384693245e-01,4.86518542899632465491323867535556906e-01,-1.12773237891097476046321986638509131e+00,6.41223836011342249461633773415117546e-01,2.14223112585687474532090835419020599e-01,-4.29369986469026393290461760409037254e-01,2.15146873883338918758370924990016704e-01,-1.39278971768814267873093371008508257e+03,4.06186056754732634569806140424947124e+01,1.28600130808497258339635796975658763e+00
3.21000000000000014210854715202003717e+01,9.45261156239199091446225520810860359e-01,-1.50751956330925748500663507507786886e-02,-9.30185960606106516596159170060081863e-01,-7.31248861381436435125235441254764319e-02,-1.17647127172585219718324041728196683e-01,1.90772013310728863230847585853673091e-01,-3.93468694991555870883260060631613745e-01,1.07542013577154165865589114808530396e-01,2.85926681414401705017670945823083301e-01,-2.40998846652956534560635372339115034e-01,4.83742055296607199879580391275813937e-01,-2.42753208643650745545641615719641531e-01,4.91921482989540069503774246455755589e-01,-1.10168280381337116398986650609598179e+00,6.09771320823831048975830034205809297e-01,2.59593372597128854061895544660229628e-01,-4.47410093423524357532836665044288893e-01,1.87816720826395503470941120384059289e-01,-1.39276625696409738219827545435691718e+03,4.05861954135046152540024328495468806e+01,1.29942766808457533625808807732614599e+00
3.22000000000000028421709430404007435e+01,9.16023095705356930138981245750347931e-01,3.29327248243593658705986464729378338e-02,-9.48955820529716296009579892223285861e-01,-2.41923161118128070777639895023336499e-02,-2.25713734186406990978886814498630726e-01,2.49906050298219798056650804000964376e-01,-3.65063582670395792353982529767012354e-01,6.16921738952085126515248152459540903e-02,3.03371408775187279702457714521058336e-01,-3.45923158442903982892950567149048770e-01,4.82883119410776179950487906696643864e-01,-1.36969960967872277284233936330537722e-01,4.84005935966108941392902525585872963e-01,-1.05664300991555112903337342258109033e+00,5.72647073949442142130208671560800465e-01,3.09047010211821869144292644559269641e-01,-4.70378742196761440508068540755574374e-01,1.61331731984939571363775896196304733e-01,-1.39306706329252309428667899737774860e+03,4.05575560886032469653822829490321708e+01,1.33599581460304140364806752958765115e+00
3.22999999999999971578290569595992565e+01,8.75677727445915803940636358603711956e-01,8.26060838429631082486228104512577000e-02,-9.58283811288878912189259169054969753e-01,2.30210398045458591125287168370529127e-02,-3.28338239732859930630754218087473681e-01,3.05317199928314071518225501250420720e-01,-3.31597726496198187423351870134422509e-01,1.33474110544060341367823997458916590e-02,3.18250315441792153286569470388530899e-01,-4.62725594032810081714073672342406823e-01,5.15143264873934828992718074092788401e-01,-5.24276708411248275053409985333242239e-02,4.56459318944702756176037018219479167e-01,-9.92343170696696295905517036115889715e-01,5.35893851751993494219217792461993739e-01,3.60290022256865279667182898427002981e-01,-4.96827966728304779131630360011277703e-01,1.36537944471439499464447461584274721e-01,-1.39334542779384554800348183789537870e+03,4.05374028512676499397747086786762515e+01,1.36901441110208952725753288056755333e+00
3.23999999999999985789145284797996283e+01,8.23220188077557510476726380731643345e-01,1.36675184241461125012911677310218044e-01,-9.59895372319018635489638058041861486e-01,6.62427037846617555423502495871956442e-02,-4.23410292799112684557492869303032256e-01,3.57167589014450929015142619715836516e-01,-2.93076277162679498024113916374068869e-01,-3.76569933805387587949192880666271246e-02,3.30733270543218256819033204440695994e-01,-5.87154579575347161102905067317737035e-01,5.68743449823171506271956815877019405e-01,1.84011297521755746042516546577750027e-02,4.03313101349647417871004975135386240e-01,-9.04892541749550449524934015195862831e-01,5.01589440399902986143666814626059686e-01,4.09361476699418914766264308176342109e-01,-5.22723929960873981778661794915932440e-01,1.13362453261455067012397486739590344e-01,-1.39357214474266202475227771628851769e+03,4.05244749998341362220277362247872771e+01,1.39853083548424540759595210673789977e+00
3.25000000000000000000000000000000000e+01,7.58252529904165711275341170427529309e-01,1.96628753753140102584780947376303198e-01,-9.54881283657305813860122117803832410e-01,1.02713084072743980726686257690301706e-01,-5.08440422585616351408754477139637481e-01,4.05727338512872370682068219449335775e-01,-2.49975934800798528525024240979113049e-01,-9.09873247580435634271069053067713185e-02,3.40963259558842091952131146285884416e-01,-7.11337061059302914563798834118272370e-01,6.30494294469327404024742951608949226e-01,8.08327665899754303123592857263805763e-02,3.21256535138947909975629670156556137e-01,-7.91293345589636178078175728627165069e-01,4.70046810450688222592283833036192028e-01,4.50909003749660915202796302870374220e-01,-5.42306108767520068580407889975600005e-01,9.13971050178591533776115871052258211e-02,-1.39373024455749821726158188539557159e+03,4.05173745994464416300208553186173836e+01,1.42688799853811244582421719591602808e+00
3.26000000000000014210854715202003717e+01,6.81309865887381947669146163190876037e-01,2.62567298282905312780577301653812717e-01,-9.43877164170287260449723464844688658e-01,1.29593146373852365206382942211714584e-01,-5.80844627935254301305877439231765595e-01,4.51251481561401936099494497020051155e-01,-2.03330560292989697330963976471147129e-01,-1.45704952972948450548820251532132458e-01,3.49035513265938147879784228003279635e-01,-8.24843152051865543123021067646422358e-01,6.86067189952365489513729799866587635e-01,1.38765962099499973382594670996892095e-01,2.12440390461777306701377378141329771e-01,-6.53175565084000608836237796235731688e-01,4.40745174622223256624598192659985036e-01,4.79440215565272078573358548091856404e-01,-5.49555314742357086346351870211540879e-01,7.01150991770850077729933221196844628e-02,-1.39380833632433798718874840005810256e+03,4.05141250492143201016126596600082045e+01,1.45576923668992706410441109451237687e+00
3.27000000000000028421709430404007435e+01,5.93972576780729305205914207510559834e-01,3.33203170665113727816369891883598803e-01,-9.27175747445843033022284099394158733e-01,1.44605942185533634563678594247097253e-01,-6.38523490893599757064776326867569360e-01,4.93917548708066122501097732620472251e-01,-1.54643989334423790371998491277910494e-01,-2.00346042242007637320109973105776960e-01,3.54990031576431427692108464383687599e-01,-9.17873114554847122207198714335097772e-01,7.22630367692653021867177329732122037e-01,1.95232746862194020113324787820033179e-01,8.59764890950919397545343744354145209e-02,-4.98652590348369343715510399634832985e-01,4.12686101253277358450713799765001511e-01,4.91421292723247806017535349753299286e-01,-5.40366225477308124387989231594889309e-01,4.89449327540603183704538818415900054e-02,-1.39381771880128892227013182036898797e+03,4.05132260640040144830115720983232263e+01,1.48652099098206776903499413913745335e+00
3.27999999999999971578290569595992565e+01,4.98597450250822349618730830501291669e-01,4.06197284701139784196545645724647277e-01,-9.04794734951962133815276476225939042e-01,1.46678157230415491076335435600717940e-01,-6.80461560859715964873065373465239832e-01,5.33783403629300473796729937864521748e-01,-1.05595326001975050639627219554057934e-01,-2.53213093507989614358474219929020636e-01,3.58808419509964664998101439483078473e-01,-9.85299903377628324968699838856651327e-01,7.32544389167858141049594036795805251e-01,2.52745514209770103692409205277903593e-01,-4.37498743427284752711914684980438081e-02,-3.40712701048058432448332853982785455e-01,3.84472575390786862209262097046412310e-01,4.87067366411050986105401377322940314e-01,-5.14359127416193545110474175628869789e-01,2.72917610051425590050727983059294608e-02,-1.39375491248218700179872797662028461e+03,4.05155337201835777790528360245515884e+01,1.52032517691751100074098337523206999e+00
