x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
1.07938320947224878994590661435933958e+00,-6.14578560848700949666072048235185869e-01,-4.64809234916547819407287320438793566e-01,-3.20209618067499547736212696672132720e-02,3.56218335166769892606284778009827768e-01,-3.24192787067019958705210754028022752e-01,4.90001460790319203297674360964176086e-02,1.05847381824386053341406709116739925e+00,-1.10748396432289240823357230182973692e+00,4.67263771228369973810019529800319567e-01,-8.66434132377311530776861643487927856e-02,-3.80610357990638866242595590886035300e-01,4.58629200000000014636469813922303729e-01,1.38800082538637070683762431144714355e-12,3.49270359034944475394903374928085005e-13,5.37454825105563005243433844602606280e-13,7.87504411986270302925561281881527975e-01
1.07963151291380121784526795441780090e+00,-6.08988210352176827215026330645306615e-01,-4.70647941570624369517780094240996249e-01,-2.95577521075544446711191409137750521e-02,3.55732542194969776001471717802057231e-01,-3.26170151078415352442814106419816241e-01,4.52052155566874779724649439286039990e-02,1.06243109451216179266967681997207010e+00,-1.10764631006884922513187953846654873e+00,4.67256967128160297718662743252132965e-01,-9.76732544612073487887799506051881673e-02,-3.69573712666952994440145018081466220e-01,4.63900800000000002043520908046048135e-01,1.41719969093401232385076582431793213e-12,3.09755975058764812229411186921974002e-13,5.54836342853657808817264045534435249e-13,7.97770248670003123692140434286557138e-01
1.07985982881522151791333622168003200e+00,-6.03377416482199227401054199964624661e-01,-4.76487104058022269159906208337768317e-01,-2.70945778164265122917001528308877699e-02,3.55188435083925114894359287933807687e-01,-3.28089165542498623955034948480584544e-01,4.14169515043396526532913271094843499e-02,1.06622951619239610688737514411979613e+00,-1.10765646769673571403040424579516278e+00,4.67250353121542532316653172640407726e-01,-1.08766503275989887930172398547630662e-01,-3.58473849845552689896742999527291530e-01,4.69172399999999989450572002169792540e-01,1.45561340758604274014942348003387451e-12,3.14785472539706873813590823643751668e-13,5.48745589404533175431974515291010416e-13,8.08000083836534210846025416685733944e-01
1.08006819085478897438348360029015238e+00,-5.97747021935666659230732524260699763e-01,-4.82325913360122293560460978805683214e-01,-2.46314376945040563500650086778558521e-02,3.54585692262203358345838043867581330e-01,-3.29949510126699323588063132413515765e-01,3.76347982490300986059069124656707329e-02,1.06986710906435500659525253116953108e+00,-1.10751190731338505969089721820108616e+00,4.67244017715751292550788171130841731e-01,-1.19918327822724092741267128283848459e-01,-3.47315689893027245319783268281504007e-01,4.74443999999999976857623096293536946e-01,1.45472522916634261491708457469940186e-12,3.15494634906005343779827307721911374e-13,5.39958534033266411852406615927966685e-13,8.18190916360806763663049423485063016e-01
1.08025662978174008617657648109990819e+00,-5.92097879359205540999784601509003160e-01,-4.88163547579534523344587498520966527e-01,-2.21683300571647741672858035865108213e-02,3.53924017910045993125814264759234715e-01,-3.31750890695881240790732842242651337e-01,3.38582002090794718596203221956661210e-02,1.07334207347108764302784613026049516e+00,-1.10721027368016706937720422702202342e+00,4.67238041530400806446270833099329019e-01,-1.31123791277716257078213627583371463e-01,-3.36104250252684594878319430950469602e-01,4.79715600000000019775825421675108373e-01,1.46616052631998172728344798088073730e-12,2.94839494901524619237704683552314101e-13,5.41065943751289072467913803244953019e-13,8.28339755286021550695352289039874449e-01
1.08042517341673583955902732845136853e+00,-5.86430850414054136954690110462796080e-01,-4.93999172875681680532218553072465580e-01,-1.97052528154649032889215701475455400e-02,3.53203142492089126437036005773897125e-01,-3.33493039803624245220233100542419163e-01,3.00866018886636255446532190842030597e-02,1.07665278989693735159024214320862531e+00,-1.10674939178560093162463313685868808e+00,4.67232497350378597174788898241428433e-01,-1.42377859734429865860809141005891763e-01,-3.24844637615948776824241982670052567e-01,4.84987200000000007182876515798852779e-01,1.45117251548754211398772895336151123e-12,2.93746431377386146965894872317270480e-13,5.50190036862823602321766498747949112e-13,8.38443624200376547150881378911435604e-01
1.08057384665229817770691100338906532e+00,-5.80746804812680904254662856295645328e-01,-4.99831944428617251140215198331176232e-01,-1.72422035173124488696502748813121307e-02,3.52422823247572061202524560432308929e-01,-3.35175717141259634644907234313189080e-01,2.63194478715666253910519902250741344e-02,1.07979782410859663919752852642453453e+00,-1.10612727198016321907831829121544910e+00,4.67227450173686564878767676370402270e-01,-1.53675410446083376042362489068868241e-01,-3.13542039727603234346667412736053489e-01,4.90258799999999994589927609922597185e-01,1.48858703141740988940000534057617188e-12,2.76989454819190468979147907405978767e-13,5.53969674378683552683388855460272032e-13,8.48499565619053597309573433449259028e-01
1.08070267145321157215377818299456826e+00,-5.75046619329512344270696782901628185e-01,-5.05661007428699205331134167484579025e-01,-1.47791793884015176993815290226240914e-02,3.51582844636205101774528028771944246e-01,-3.36798709942803606627093732357654899e-01,2.25561828142027859392918082397534800e-02,1.08277593183239235697259080587758008e+00,-1.10534211464659509740162038868310796e+00,4.67222957254234871598332097857403322e-01,-1.65011240400570589757861514478637227e-01,-3.02201716853664327350732808813287242e-01,4.95530399999999981996978704046341591e-01,1.48980827674449756159447133541107178e-12,2.17809016185227550695020226342992294e-13,5.40584461265192263504649808759306787e-13,8.58504645355811280005298158357618377e-01
1.08081166685688607883562017329981635e+00,-5.69331176788281112548361492072096609e-01,-5.11485498089604943495397164773232782e-01,-1.23161773729343523322517639041390329e-02,3.50683018738025598782582992208593686e-01,-3.38361833344091269242192744758932252e-01,1.87962514379968278795528920925792977e-02,1.08558606294315751424416607819616605e+00,-1.10439231438115429661345674485450171e+00,4.67219068139593617395887461868228789e-01,-1.76380075196654709569082878435032735e-01,-2.90828992942938953337066808867698181e-01,5.00801999999999969404029798170085996e-01,1.53554946535905401105992496013641357e-12,1.93151306723507574259071257545249259e-13,5.51465965450980146074416084134911626e-13,8.68455956868370959611524995125364512e-01
1.08090084897367872367141421556161478e+00,-5.63601365028628931749065535311423320e-01,-5.17304544682049768890572879949590255e-01,-9.85319417415763369282521906039208767e-03,3.49723185605740499269718391976534622e-01,-3.39864930694582888608668973216755705e-01,1.50390985212084739509456914092428795e-02,1.08822736514240223113653657877298181e+00,-1.10327646366361065957722004474790756e+00,4.67215824703706829392642696042766813e-01,-1.87776578188303022465862635868926035e-01,-2.79429246515403852437042285608338451e-01,5.06073600000000012322232123551657423e-01,1.51667567394042634987272322177886963e-12,1.28344781066930784435313568489792388e-13,5.57484496527190258115216015205489524e-13,8.78350625561717501810221619962248951e-01
1.08097023098717051102804660306150850e+00,-5.57858075854709703316637319838154131e-01,-5.23117268585460784439719199076641697e-01,-7.39022629473959802672769749351597699e-03,3.48703213568233373859868434525928570e-01,-3.41307873820493799104830821179160544e-01,1.12841688902853441323941476596260306e-02,1.09069918710604587648330921531736500e+00,-1.10199335599633117510544113754264532e+00,4.67213261174572773998751439570700358e-01,-1.99195359862152885738490567501063714e-01,-2.68007901312419933770523097504130514e-01,5.11345200000000055240434448933228850e-01,1.57485136043078455259092152118682861e-12,1.04870422473658325237290693429420231e-13,5.79271579023070863702911765680981514e-13,8.88185813033468107846601924393326044e-01
1.08101982315439678475648613484976385e+00,-5.52102203968635158924193394037315450e-01,-5.28922785354761602320688372819587189e-01,-4.92727007701449435737564796673306033e-03,3.47622999484102896664862778432472171e-01,-3.42690563238088425819091498458624243e-01,7.53090741082588873465707470163776898e-03,1.09300108108469516970377500439054389e+00,-1.10054198849552101292816985365782096e+00,4.67211404156894052179570928593883683e-01,-2.10630987411451415633533712830102369e-01,-2.56570416745442682056299441198271837e-01,5.16616799999999987136334311799146235e-01,1.59505741947896240162663161754608154e-12,9.26408463781117066048929170049150318e-14,5.85771592585377784706975691237205644e-13,8.97958721245606050764820338372373953e-01
1.08104963280602909753533939060434277e+00,-5.46334645891687577577312258498594850e-01,-5.34720205799341496206508480266740869e-01,-2.46432174312089189617360275439092175e-03,3.46482468944296805856548697805179822e-01,-3.44012928316175937711893746889808128e-01,3.77875897823231776771466935002026244e-03,1.09513280494232635827062990062117348e+00,-1.09892156392055863052808234453685466e+00,4.67210272649700354177974691545973555e-01,-2.22077994468408891868627749637106820e-01,-2.45122278181291507819609167343370476e-01,5.21888400000000030054536637180717662e-01,1.60627067202767648268491029739379883e-12,1.16595020318597932130894837939142160e-13,5.84014181511124431991062111364596898e-13,9.07666596607115905293028390588006005e-01
1.08105966433283395241374390321269010e+00,-5.40556847423408105134957741609652478e-01,-5.40508088505425823287375981275225727e-01,-1.61103999936333666101824156054682023e-06,3.45281693188283016303154284469911822e-01,-3.45274810552283676957903446556133749e-01,2.75243295633073549888088404898033989e-05,1.09709414564358525218941225169958387e+00,-1.09713166997314851403413883510571396e+00,4.67209878061247366553801605406549997e-01,-2.33529804567645806032430881887516834e-01,-2.33670073493601606031632948953538829e-01,5.27159500000000003083755473198834807e-01,1.58895119284352404065430164337158203e-12,1.05595555666122028911894187904256580e-13,5.98530878466943222233471545106830787e-13,9.17305822902361289727934945403831080e-01
