Vz,periodicity error,period
9.85849900000000109606554605026773608e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85850000000000109588656508827209102e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85850100000000109587699071572730602e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85850200000000109603682293263338110e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85850300000000109602724856008859611e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85850400000000109601767418754381112e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85850500000000109592339652027359609e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85850600000000109599852544245424113e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85850700000000109607365436463488617e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85850800000000109597937669736467114e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85850900000000109588509903009445612e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85851000000000109596022795227510116e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85851100000000109603535687445574620e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85851200000000109594107920718553117e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85851300000000109593150483464074618e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85851400000000109592193046209596119e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85851500000000109608176267900203626e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85851600000000109590278171700639120e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85851700000000109589320734446160621e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85851800000000109605303956136768129e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85851900000000109604346518882289629e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85852000000000109603389081627811130e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85852100000000109593961314900789628e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85852200000000109601474207118854132e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85852300000000109608987099336918636e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85852400000000109599559332609897133e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85852500000000109590131565882875631e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85852600000000109597644458100940135e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85852700000000109605157350319004639e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85852800000000109595729583591983136e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85852900000000109594772146337504637e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85853000000000109593814709083026138e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85853100000000109609797930773633645e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85853200000000109591899834574069139e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85853300000000109590942397319590640e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85853400000000109606925619010198147e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85853500000000109605968181755719648e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85853600000000109605010744501241149e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85853700000000109595582977774219646e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85853800000000109603095869992284150e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85853900000000109610608762210348655e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85854000000000109601180995483327152e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85854100000000109591753228756305649e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85854200000000109599266120974370153e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85854300000000109606779013192434657e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85854400000000109597351246465413155e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85854500000000109596393809210934656e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85854600000000109595436371956456156e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85854700000000109611419593647063664e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85854800000000109593521497447499158e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85854900000000109592564060193020659e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85855000000000109608547281883628166e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85855100000000109607589844629149667e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85855200000000109606632407374671168e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85855300000000109597204640647649665e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85855400000000109604717532865714169e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85855500000000109612230425083778673e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85855600000000109602802658356757171e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85855700000000109593374891629735668e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85855800000000109600887783847800172e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85855900000000109608400676065864676e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85856000000000109598972909338843174e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85856100000000109598015472084364674e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85856200000000109597058034829886175e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85856300000000109596100597575407676e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85856400000000109595143160320929177e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85856500000000109594185723066450677e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85856600000000109584757956339429175e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85856700000000109592270848557493679e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85856800000000109599783740775558183e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85856900000000109590355974048536680e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85857000000000109589398536794058181e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85857100000000109588441099539579682e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85857200000000109604424321230187189e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85857300000000109586526225030622683e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85857400000000109585568787776144184e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85857500000000109601552009466751691e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85857600000000109600594572212273192e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85857700000000109599637134957794693e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85857800000000109581739038758230187e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85857900000000109597722260448837694e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85858000000000109596764823194359195e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85858100000000109595807385939880696e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85858200000000109586379619212859193e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85858300000000109593892511430923697e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85858400000000109601405403648988202e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85858500000000109591977636921966699e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85858600000000109591020199667488200e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85858700000000109590062762413009700e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85858800000000109606045984103617208e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85858900000000109588147887904052702e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85859000000000109587190450649574203e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85859100000000109603173672340181710e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85859200000000109602216235085703211e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85859300000000109601258797831224712e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85859400000000109583360701631660206e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85859500000000109599343923322267713e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85859600000000109598386486067789214e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85859700000000109597429048813310715e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85859800000000109588001282086289212e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85859900000000109595514174304353716e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85860000000000109603027066522418220e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85860100000000109593599299795396718e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85860200000000109592641862540918218e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85860300000000109591684425286439719e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85860400000000109607667646977047227e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85860500000000109589769550777482721e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85860600000000109588812113523004221e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85860700000000109604795335213611729e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85860800000000109603837897959133230e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85860900000000109602880460704654730e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85861000000000109584982364505090224e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85861100000000109600965586195697732e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85861200000000109600008148941219233e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85861300000000109599050711686740733e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85861400000000109589622944959719231e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85861500000000109597135837177783735e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85861600000000109604648729395848239e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85861700000000109595220962668826736e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85861800000000109594263525414348237e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85861900000000109597541252896141240e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85862000000000109605054145114205744e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85862100000000109595626378387184241e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85862200000000109594668941132705742e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85862300000000109602181833350770246e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85862400000000109601224396096291747e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85862500000000109600266958841813247e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85862600000000109590839192114791745e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85862700000000109598352084332856249e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85862800000000109601629811814649251e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85862900000000109600672374560170752e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85863000000000109591244607833149249e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85863100000000109598757500051213754e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85863200000000109606270392269278258e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85863300000000109596842625542256755e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85863400000000109595885188287778256e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85863500000000109594927751033299757e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85863600000000109606675807987635762e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85863700000000109597248041260614260e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85863800000000109596290604006135760e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85863900000000109595333166751657261e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85864000000000109602846058969721765e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85864100000000109601888621715243266e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85864200000000109592460854988221763e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85864300000000109599973747206286268e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85864400000000109603251474688079270e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85864500000000109602294037433600771e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85864600000000109592866270706579268e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85864700000000109600379162924643772e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85864800000000109607892055142708276e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85864900000000109598464288415686774e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85865000000000109597506851161208274e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85865100000000109596549413906729775e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85865200000000109608297470861065781e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85865300000000109598869704134044278e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85865400000000109597912266879565779e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85865500000000109596954829625087280e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85865600000000109604467721843151784e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85865700000000109603510284588673285e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85865800000000109594082517861651782e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85865900000000109601595410079716286e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85866000000000109604873137561509289e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85866100000000109603915700307030789e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85866200000000109594487933580009287e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85866300000000109602000825798073791e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85866400000000109609513718016138295e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85866500000000109600085951289116792e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85866600000000109599128514034638293e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85866700000000109598171076780159794e-02,1.56421043945795793346035785322977051e-01,6.24699999999999988631316227838397026e+01
9.85866800000000109609919133734495800e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85866900000000109600491367007474297e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85867000000000109599533929752995798e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85867100000000109598576492498517299e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85867200000000109606089384716581803e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85867300000000109605131947462103303e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85867400000000109595704180735081801e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85867500000000109603217072953146305e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85867600000000109606494800434939307e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85867700000000109605537363180460808e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85867800000000109596109596453439305e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85867900000000109603622488671503810e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85868000000000109611135380889568314e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85868100000000109601707614162546811e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85868200000000109600750176908068312e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85868300000000109599792739653589813e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85868400000000109611540796607925818e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85868500000000109602113029880904316e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85868600000000109601155592626425817e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85868700000000109600198155371947317e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85868800000000109595005553381197316e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85868900000000109602518445599261820e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85869000000000109593090678872240318e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85869100000000109583662912145218815e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85869200000000109591175804363283319e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85869300000000109598688696581347823e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85869400000000109593496094590597822e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85869500000000109592538657336119323e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85869600000000109591581220081640824e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85869700000000109599094112299705328e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85869800000000109598136675045226829e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85869900000000109588708908318205326e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85870000000000109596221800536269830e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85870100000000109595264363281791331e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85870200000000109598542090763584334e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85870300000000109589114324036562831e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85870400000000109596627216254627335e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85870500000000109604140108472691839e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85870600000000109594712341745670336e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85870700000000109585284575018648834e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85870800000000109592797467236713338e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85870900000000109600310359454777842e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85871000000000109595117757464027841e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85871100000000109594160320209549342e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85871200000000109593202882955070843e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85871300000000109600715775173135347e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85871400000000109599758337918656848e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85871500000000109590330571191635345e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85871600000000109597843463409699849e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85871700000000109596886026155221350e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85871800000000109600163753637014352e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85871900000000109590735986909992850e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85872000000000109598248879128057354e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85872100000000109605761771346121858e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85872200000000109596334004619100355e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85872300000000109586906237892078853e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85872400000000109594419130110143357e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85872500000000109601932022328207861e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85872600000000109596739420337457860e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85872700000000109595781983082979361e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85872800000000109594824545828500861e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85872900000000109602337438046565365e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85873000000000109601380000792086866e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85873100000000109591952234065065364e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85873200000000109599465126283129868e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85873300000000109598507689028651368e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85873400000000109601785416510444371e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85873500000000109592357649783422868e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85873600000000109599870542001487372e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85873700000000109607383434219551877e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85873800000000109597955667492530374e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85873900000000109588527900765508871e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85874000000000109596040792983573375e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85874100000000109603553685201637879e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85874200000000109598361083210887879e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85874300000000109597403645956409379e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85874400000000109596446208701930880e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85874500000000109603959100919995384e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85874600000000109603001663665516885e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85874700000000109593573896938495382e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85874800000000109601086789156559886e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85874900000000109600129351902081387e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85875000000000109603407079383874390e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85875100000000109593979312656852887e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85875200000000109601492204874917391e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85875300000000109609005097092981895e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85875400000000109599577330365960393e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85875500000000109590149563638938890e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85875600000000109597662455857003394e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
9.85875700000000109605175348075067898e-02,0.00000000000000000000000000000000000e+00,0.00000000000000000000000000000000000e+00
