Vz,periodicity error
1.01639999999999994240162948244687868e-01,9.63591361461219272487658798955330171e-02
1.01650000000000004241051954068097984e-01,9.64601042190872569637924312749586731e-02
1.01660000000000000364153152077051345e-01,9.65546687494373747625512339726290532e-02
1.01670000000000010365042157900461461e-01,9.66491667903257296263517342280724704e-02
1.01679999999999992610355548094958067e-01,9.67462012575344615177204931138491425e-02
1.01690000000000002611244553918368183e-01,9.68457655108924374719200328485903240e-02
1.01699999999999984856557944112864789e-01,9.69453991951112000772536338168035618e-02
1.01709999999999994857446949936274905e-01,9.70385157848523921808298830496679962e-02
1.01720000000000004858335955759685021e-01,9.71341654053760637838332874909088977e-02
1.01730000000000000981437153768638382e-01,9.72323415625368260234720691281951114e-02
1.01739999999999997104538351777591743e-01,9.73330375854951365247879484994624016e-02
1.01750000000000007105427357601001859e-01,9.74287237333763012912026821046141508e-02
1.01760000000000003228528555609955220e-01,9.75230041859873383796209935287050812e-02
1.01769999999999999351629753618908580e-01,9.76198078529396077411560247538871717e-02
1.01780000000000009352518759442318697e-01,9.77191282072867938215684914182347866e-02
1.01789999999999991597832149636815302e-01,9.78197668221455586765339726303146855e-02
1.01800000000000001598721155460225418e-01,9.79126936641407826874691225501107486e-02
1.01809999999999997721822353469178779e-01,9.80081403285048421487694242899138575e-02
1.01819999999999993844923551478132140e-01,9.81061004298335441419897865391719153e-02
1.01830000000000003845812557301542256e-01,9.82065674091047234056675407998368562e-02
1.01839999999999999968913755310495617e-01,9.83032103654649655189023890268703730e-02
1.01849999999999996092014953319448978e-01,9.83973153956538636315781918331517626e-02
1.01860000000000006092903959142859094e-01,9.84939305433898755355990856511739505e-02
1.01870000000000016093792964966269210e-01,9.85930493891513530995018021177089317e-02
1.01879999999999998339106355160765816e-01,9.86945312689351807835018945288016415e-02
1.01890000000000008339995360984175932e-01,9.87873099134188326890874450171028116e-02
1.01899999999999990585308751178672537e-01,9.88825952899992684193769048647842160e-02
1.01910000000000000586197757002082653e-01,9.89803811163803676866176618802689393e-02
1.01919999999999996709298955011036014e-01,9.90806609396771087309105638824513973e-02
1.01929999999999992832400153019989375e-01,9.91781011860999949228368091629869571e-02
1.01940000000000002833289158843399491e-01,9.92720718562541642106842217536484467e-02
1.01949999999999998956390356852352852e-01,9.93685396625667170750452341152777699e-02
1.01959999999999995079491554861306213e-01,9.94674982874241135174312907379055875e-02
1.01970000000000005080380560684716329e-01,9.95689412453281678014041632193511044e-02
1.01980000000000015081269566508126445e-01,9.96623378661150558932805227411186125e-02
1.01989999999999997326582956702623051e-01,9.97575025361477688780347065319057482e-02
1.02000000000000007327471962526033167e-01,9.98551547815457285031328090966631757e-02
1.02009999999999989572785352720529772e-01,9.99552882501577649870639928012044438e-02
1.02019999999999999573674358543939888e-01,1.00053371373798553062542979276890679e-01
1.02029999999999995696775556552893249e-01,1.00147247675203877393751756705788580e-01
1.02039999999999991819876754561846610e-01,1.00243608246736247700764383835524660e-01
1.02050000000000001820765760385256726e-01,1.00342446867442511058830106936647458e-01
1.02059999999999997943866958394210087e-01,1.00443757151409497596140287132298308e-01
1.02069999999999994066968156403163448e-01,1.00537753440502978627517669392433804e-01
1.02080000000000004067857162226573564e-01,1.00632836929776977207231174645731881e-01
1.02089999999999986313170552421070170e-01,1.00730395232667851016754395004175526e-01
1.02099999999999996314059558244480286e-01,1.00830422092618632318393207774020716e-01
1.02110000000000006314948564067890402e-01,1.00928998608612974426552806026142382e-01
1.02119999999999988560261954262387007e-01,1.01022819492732379060548219519771074e-01
1.02129999999999998561150960085797124e-01,1.01119111896014454206803881328058188e-01
1.02139999999999994684252158094750484e-01,1.01217869689175069890701073888016609e-01
1.02150000000000004685141163918160601e-01,1.01319086580850256750977681530064704e-01
1.02160000000000000808242361927113961e-01,1.01413535006216457134202012975416442e-01
1.02170000000000010809131367750524078e-01,1.01508575815703980302343966978974419e-01
1.02179999999999993054444757945020683e-01,1.01606078789472246555135178068806585e-01
1.02190000000000003055333763768430799e-01,1.01706037761666792278161231991963875e-01
1.02199999999999985300647153962927405e-01,1.01804962942723228996482282491921995e-01
1.02209999999999995301536159786337521e-01,1.01898766351412236913222470010051681e-01
1.02220000000000005302425165609747637e-01,1.01995028642859926694067242633574885e-01
1.02230000000000001425526363618700998e-01,1.02093743774705466842746936887692941e-01
1.02239999999999997548627561627654359e-01,1.02194905545340666290991740016148008e-01
1.02250000000000007549516567451064475e-01,1.02289663257749100367721964433452918e-01
1.02260000000000003672617765460017836e-01,1.02384698893200271246109589658780452e-01
1.02269999999999999795718963468971197e-01,1.02482184155522333123002635913665279e-01
1.02280000000000009796607969292381313e-01,1.02582112964910594809535860260118319e-01
1.02289999999999992041921359486877918e-01,1.02681246677804640121771129656633184e-01
1.02300000000000002042810365310288034e-01,1.02775069572490590147966511143696601e-01
1.02309999999999998165911563319241395e-01,1.02871338827394026635541678539017199e-01
1.02319999999999994289012761328194756e-01,1.02970048482563446767064544382097592e-01
1.02330000000000004289901767151604872e-01,1.03071192421586292414046311090037102e-01
1.02340000000000000413002965160558233e-01,1.03166121094551980131847909917380545e-01
1.02349999999999996536104163169511594e-01,1.03261188095078856747393194312486633e-01
1.02360000000000006536993168992921710e-01,1.03358692296319833034382377522782620e-01
1.02370000000000016537882174816331826e-01,1.03458627700094658921494989131342279e-01
1.02379999999999998783195565010828432e-01,1.03557834248787627083339080929974989e-01
1.02390000000000008784084570834238548e-01,1.03651712638643731480723202479710671e-01
1.02399999999999991029397961028735153e-01,1.03748024979169649564484833886448291e-01
1.02410000000000001030286966852145270e-01,1.03846765388530697696624675718483951e-01
1.02419999999999997153388164861098630e-01,1.03947927831170457000033404760309283e-01
1.02429999999999993276489362870051991e-01,1.04042893507357652799343475282080280e-01
1.02440000000000003277378368693462107e-01,1.04138027473035186783057686789374679e-01
1.02449999999999999400479566702415468e-01,1.04235586323683594823422821854132079e-01
1.02459999999999995523580764711368829e-01,1.04228956400506955541109726059939271e-01
1.02470000000000005524469770534778945e-01,1.04121040216560540024627059929403569e-01
1.02480000000000015525358776358189061e-01,1.04014903629318634228219371749079677e-01
1.02489999999999997770672166552685667e-01,1.03910552877588435520984568667496347e-01
1.02500000000000007771561172376095783e-01,1.03804171156287258441889694135459319e-01
1.02509999999999990016874562570592389e-01,1.03694564590242172133044873703402869e-01
1.02520000000000000017763568394002505e-01,1.03586741589274172927921586373078352e-01
1.02529999999999996140864766402955865e-01,1.03480708519145655477159704663810974e-01
1.02539999999999992263965964411909226e-01,1.03376471675764585171216575475339675e-01
1.02550000000000002264854970235319342e-01,1.03270074025434308927369790467939980e-01
1.02559999999999998387956168244272703e-01,1.03160553838144565783053072122207806e-01
1.02569999999999994511057366253226064e-01,1.03052827592639141136430350442511716e-01
1.02580000000000004511946372076636180e-01,1.02946901713641931596834533335649817e-01
1.02590000000000014512835377900046296e-01,1.02842782554784227196701876983043091e-01
1.02599999999999996758148768094542902e-01,1.02736354528461346186796859353620731e-01
1.02610000000000006759037773917953018e-01,1.02626924231408319187943595225767825e-01
1.02619999999999989004351164112449624e-01,1.02519298355241777410545040535047135e-01
1.02629999999999999005240169935859740e-01,1.02413483384304881919439214609300528e-01
1.02639999999999995128341367944813101e-01,1.02309485730581219593449389683995382e-01
1.02649999999999991251442565953766461e-01,1.02203012769217642437843843215021289e-01
1.02660000000000001252331571777176578e-01,1.02093675914426267005289433593098418e-01
1.02669999999999997375432769786129938e-01,1.01986154063557179843874203857044611e-01
1.02679999999999993498533967795083299e-01,1.01880453761239328232947266381125027e-01
1.02690000000000003499422973618493415e-01,1.01776581478443900225196248387026329e-01
1.02699999999999985744736363812990021e-01,1.01670048908473365407880966306639718e-01
1.02709999999999995745625369636400137e-01,1.01560809089190586479471336809520475e-01
1.02720000000000005746514375459810253e-01,1.01453394962368536570569408108559414e-01
1.02729999999999987991827765654306859e-01,1.01347813133595648391177426838682272e-01
1.02739999999999997992716771477716975e-01,1.01244070133474283387867118288806685e-01
1.02749999999999994115817969486670336e-01,1.01137463164320913359625883202148627e-01
1.02760000000000004116706975310080452e-01,1.01028324015712288167594239162205026e-01
1.02770000000000000239808173319033813e-01,1.00921021355204392900068252183916996e-01
1.02780000000000010240697179142443929e-01,1.00815561850025950885631456866429944e-01
1.02789999999999992486010569336940534e-01,1.00711952091062668005266641230179488e-01
1.02800000000000002486899575160350651e-01,1.00605255812595102424090402457093200e-01
1.02809999999999984732212965354847256e-01,1.00496221012459730229155316134733792e-01
1.02819999999999994733101971178257372e-01,1.00389033604795147493335297065493549e-01
1.02830000000000004733990977001667488e-01,1.00283700319161593359241508962331496e-01
1.02840000000000000857092175010620849e-01,1.00180227807384820433265963802813602e-01
1.02849999999999996980193373019574210e-01,1.00073427187311362079415942227460797e-01
1.02860000000000006981082378842984326e-01,9.99645004568140040785277665782357542e-02
1.02870000000000003104183576851937687e-01,9.98574321335499317764796625660919035e-02
1.02879999999999999227284774860891048e-01,9.97522290101081272394040535615197793e-02
1.02890000000000009228173780684301164e-01,9.96488977999197525260809694135969754e-02
1.02899999999999991473487170878797770e-01,9.95419776811232576861364576143176352e-02
1.02910000000000001474376176702207886e-01,9.94331627855486655015292181048036584e-02
1.02919999999999997597477374711161247e-01,9.93262174240540132659451650010191349e-02
1.02929999999999993720578572720114607e-01,9.92211484529640797088767388454412927e-02
1.02940000000000003721467578543524724e-01,9.91179626479884367831528983071918349e-02
1.02949999999999999844568776552478084e-01,9.90109077458005231382031474186428604e-02
1.02959999999999995967669974561431445e-01,9.89022084953246484038738564744406875e-02
1.02970000000000005968558980384841561e-01,9.87953900195857148040156495540480941e-02
1.02980000000000015969447986208251677e-01,9.86904592393595569908289615912382534e-02
1.02989999999999998214761376402748283e-01,9.85874229933146785263074575755412362e-02
1.03000000000000008215650382226158399e-01,9.84802178927275883571828552999781890e-02
1.03009999999999990460963772420655005e-01,9.83716381432101285448095900736776772e-02
1.03020000000000000461852778244065121e-01,9.82649505246571649631510256286038041e-02
1.03029999999999996584953976253018482e-01,9.81601620230189408680689906107898555e-02
1.03039999999999992708055174261971842e-01,9.80572795406095254942232973041583655e-02
1.03050000000000002708944180085381959e-01,9.79499086934226146914256847930190767e-02
1.03059999999999998832045378094335319e-01,9.78414523472202766437805880451936377e-02
1.03069999999999994955146576103288680e-01,9.77348996055751223978915186249462672e-02
1.03080000000000004956035581926698796e-01,9.76302575203427268228897702524595859e-02
1.03090000000000001079136779935652157e-01,9.75275330581784943294459192413098704e-02
1.03099999999999997202237977944605518e-01,9.74199807800782947454155836072084623e-02
1.03110000000000007203126983768015634e-01,9.73116517868802624446409716013407179e-02
1.03120000000000003326228181776968995e-01,9.72052379910262380438781619055709660e-02
1.03129999999999999449329379785922356e-01,9.71007465110180121625629342550170002e-02
1.03139999999999995572430577794875717e-01,9.69981843785538998299752719353783469e-02
1.03150000000000005573319583618285833e-01,9.68904348461256940931345755474478865e-02
1.03160000000000001696420781627239194e-01,9.67822372038105566551010045880967535e-02
1.03169999999999997819521979636192555e-01,9.66759664726859926389360138857408141e-02
1.03179999999999993942623177645145915e-01,9.65716298386489913161813279173374448e-02
1.03190000000000003943512183468556032e-01,9.64692343991506405280763723742105388e-02
1.03199999999999986188825573663052637e-01,9.63612716468215258112585969574399895e-02
1.03209999999999996189714579486462753e-01,9.62532094023359998071760977827436647e-02
1.03220000000000006190603585309872869e-01,9.61470859058505910759322671836391775e-02
1.03230000000000002313704783318826230e-01,9.60429084114148558524846347112271103e-02
1.03239999999999998436805981327779591e-01,9.59406840829498986023173768086962572e-02
1.03249999999999994559907179336732952e-01,9.58324919998570125774179905764830902e-02
1.03260000000000004560796185160143068e-01,9.57245692501199805012863449144545466e-02
1.03270000000000000683897383169096429e-01,9.56185972100962423163060979510058432e-02
1.03280000000000010684786388992506545e-01,9.55145832027532949129722981246703804e-02
1.03289999999999992930099779187003151e-01,9.54125344592073390318405297286682630e-02
1.03300000000000002930988785010413267e-01,9.53040967859949985260539460621155612e-02
1.03309999999999985176302175204909872e-01,9.51963176788242000193010151670169473e-02
1.03319999999999995177191181028319988e-01,9.50905013699622400264613218168178994e-02
1.03330000000000005178080186851730105e-01,9.49866552520701398975869245825952611e-02
1.03340000000000001301181384860683465e-01,9.48847866241901851208087005960110508e-02
1.03349999999999997424282582869636826e-01,9.47760869497294339919325633031854115e-02
1.03360000000000007425171588693046942e-01,9.46684556847921668900704910690065004e-02
1.03370000000000003548272786702000303e-01,9.45627994356623335927452949815667531e-02
1.03379999999999999671373984710953664e-01,9.44591256654765901584771858741524816e-02
1.03390000000000009672262990534363780e-01,9.43574417419425014728120461580295023e-02
1.03399999999999991917576380728860386e-01,9.42484634999719933740634074207913108e-02
1.03410000000000001918465386552270502e-01,9.41409843297640874804738227862304432e-02
1.03419999999999998041566584561223863e-01,9.40354925238237929941020645427862874e-02
1.03429999999999994164667782570177224e-01,9.39319956165556264364544497674760314e-02
1.03439999999999990287768980579130584e-01,9.38305010450793288491221439358778749e-02
1.03450000000000000288657986402540701e-01,9.37212275107662206962283780657996881e-02
1.03459999999999996411759184411494061e-01,9.36139047416143946044501196987083372e-02
1.03470000000000006412648190234904177e-01,9.35085818182536245121746266598893351e-02
1.03480000000000002535749388243857538e-01,9.34052663471571153872997147613643174e-02
1.03489999999999998658850586252810899e-01,9.33035468132045666801152072520596583e-02
1.03500000000000008659739592076221015e-01,9.31943801220296370308292363096168951e-02
1.03509999999999990905052982270717621e-01,9.30872181151218706300260281897612686e-02
1.03520000000000000905941988094127737e-01,9.29820685707365099605735193852711391e-02
1.03529999999999997029043186103081098e-01,9.28789391682241434719261157415501755e-02
1.03540000000000007029932191926491214e-01,9.27769367306294025071227979393753768e-02
1.03549999999999989275245582120987820e-01,9.26679225403242857908936440164865322e-02
1.03559999999999999276134587944397936e-01,9.25609257127676881268898583453749348e-02
1.03569999999999995399235785953351296e-01,9.24559541018610970939879568598090329e-02
1.03580000000000005400124791776761413e-01,9.23530154606491751371224053591098674e-02
1.03590000000000001523225989785714773e-01,9.22507133937304863501250172711969253e-02
1.03599999999999997646327187794668134e-01,9.21418560396562360861261430717011039e-02
1.03610000000000007647216193618078250e-01,9.20350288655650237479811194285320833e-02
1.03620000000000003770317391627031611e-01,9.19302398018792903808761898643064385e-02
1.03629999999999999893418589635984972e-01,9.18274966761647792093333514619741665e-02
1.03639999999999996016519787644938333e-01,9.17248780889365043033824045739040960e-02
1.03650000000000006017408793468348449e-01,9.16161819623087950429418932751105169e-02
1.03660000000000002140509991477301810e-01,9.15095289739196576166152940716547263e-02
1.03669999999999998263611189486255171e-01,9.14049271315981522754659430271107091e-02
1.03679999999999994386712387495208532e-01,9.13023843382657647707127906690959449e-02
1.03690000000000004387601393318618648e-01,9.11994321707161275382408593671694757e-02
1.03699999999999986632914783513115253e-01,9.10909017197049258262332309850148422e-02
1.03709999999999996633803789336525369e-01,9.09844275085233769686029688426758654e-02
1.03720000000000006634692795159935486e-01,9.08800176233040901214441794942592725e-02
1.03730000000000002757793993168888846e-01,9.07776800431674134078141101303730132e-02
1.03739999999999998880895191177842207e-01,9.06743770624446485375068167678130043e-02
1.03749999999999995003996389186795568e-01,9.05660167933026738214774334207746829e-02
1.03760000000000005004885395010205684e-01,9.04597260112818927081159992304935627e-02
1.03770000000000001127986593019159045e-01,9.03555128817240845278836242635417517e-02
1.03779999999999997251087791028112406e-01,9.02533854607995757459136251156245168e-02
1.03789999999999993374188989037065767e-01,9.01497142573024613232020496426597462e-02
1.03800000000000003375077994860475883e-01,9.00415287355274168574805103257606872e-02
1.03809999999999985620391385054972488e-01,8.99354260962781418530562783915350731e-02
1.03819999999999995621280390878382605e-01,8.98314145850208491956491220561994191e-02
1.03830000000000005622169396701792721e-01,8.97295023358364732224321905678352196e-02
1.03840000000000001745270594710746082e-01,8.96254453192092781362388830747648703e-02
1.03849999999999997868371792719699442e-01,8.95174391707366028723563782571704270e-02
1.03859999999999993991472990728652803e-01,8.94115294507697197020083351100471421e-02
1.03870000000000003992361996552062919e-01,8.93077244858267743491535015365896188e-02
1.03880000000000000115463194561016280e-01,8.92060324887670118875335269147677923e-02
1.03890000000000010116352200384426396e-01,8.91015718837937601986061010405793782e-02
1.03899999999999992361665590578923002e-01,8.89937497962219510878310248073782277e-02
1.03910000000000002362554596402333118e-01,8.88880378362274093563741297458782107e-02
1.03919999999999984607867986596829724e-01,8.87844444123166640252174171985732061e-02
1.03929999999999994608756992420239840e-01,8.86829778170027443142686954829827555e-02
1.03940000000000004609645998243649956e-01,8.85780956593993666167074198655963292e-02
1.03950000000000000732747196252603317e-01,8.84704623832499541016452735529199255e-02
1.03959999999999996855848394261556678e-01,8.83649530894097126194352827747718555e-02
1.03970000000000006856737400084966794e-01,8.82615762693182182262828495764338146e-02
1.03980000000000002979838598093920154e-01,8.81603402960283947052619489432134237e-02
1.03989999999999999102939796102873515e-01,8.80550184281283403530427002215274240e-02
1.04000000000000009103828801926283631e-01,8.79475787781415797461808589962034799e-02
1.04009999999999991349142192120780237e-01,8.78422771234785692060176525041634457e-02
1.04020000000000001350031197944190353e-01,8.77391220394682375385855415634874537e-02
1.04029999999999997473132395953143714e-01,8.76381219805950049743972467480050710e-02
1.04039999999999993596233593962097075e-01,8.75323420469259497337262461629038092e-02
1.04049999999999989719334791971050436e-01,8.74251009033921363417310220281839138e-02
1.04059999999999999720223797794460552e-01,8.73200119291572657710817124219044491e-02
1.04069999999999995843324995803413913e-01,8.72170837844067846145709318481990916e-02
1.04080000000000005844214001626824029e-01,8.71163250059558483110454840379178109e-02
1.04090000000000001967315199635777390e-01,8.70100684487049021159231477687076898e-02
1.04099999999999998090416397644730750e-01,8.69030307588323332602599936790742078e-02
1.04110000000000008091305403468140867e-01,8.67981595759316054806187730266302737e-02
1.04119999999999990336618793662637472e-01,8.66954636460195348105568439380863180e-02
1.04130000000000000337507799486047588e-01,8.65949515891501800307075112924136464e-02
1.04139999999999996460608997495000949e-01,8.64881996435130753426657827093464203e-02
1.04150000000000006461498003318411065e-01,8.63813704228357495164458158094821512e-02
1.04159999999999988706811393512907671e-01,8.62767222132954817893534518666879188e-02
1.04169999999999998707700399336317787e-01,8.61742638477245313618112863780873279e-02
1.04179999999999994830801597345271148e-01,8.60740040303323264438338724332655648e-02
1.04190000000000004831690603168681264e-01,8.59667377197435685347598257465320250e-02
1.04200000000000000954791801177634625e-01,8.58601220535687047140211085268271994e-02
1.04209999999999997077892999186587986e-01,8.57557020720420769427883358972013673e-02
1.04220000000000007078782005009998102e-01,8.56534866958075892796589432129205936e-02
1.04230000000000003201883203018951463e-01,8.55534847141513183989425329556551139e-02
1.04239999999999999324984401027904823e-01,8.54456848453925961376376763890143407e-02
1.04249999999999995448085599036858184e-01,8.53392878902878945217661615443007965e-02
1.04260000000000005448974604860268300e-01,8.52351014656059920728204574949780785e-02
1.04270000000000001572075802869221661e-01,8.51331345808065587824311327006749541e-02
1.04279999999999997695177000878175022e-01,8.50333961111814900115222078994111233e-02
1.04289999999999993818278198887128383e-01,8.49250432693624232997075526976586299e-02
1.04300000000000003819167204710538499e-01,8.48188702546870838827446849231171054e-02
1.04309999999999986064480594905035105e-01,8.47149227914527765348067170397029797e-02
1.04319999999999996065369600728445221e-01,8.46132099789470010337347016392820796e-02
1.04330000000000006066258606551855337e-01,8.45129905172270201553787684841819748e-02
1.04340000000000002189359804560808698e-01,8.44048153228148587196294388718108807e-02
1.04349999999999998312461002569762059e-01,8.42988715522943807463356037186477907e-02
1.04359999999999994435562200578715419e-01,8.41951685325203327104159035551231965e-02
1.04370000000000004436451206402125536e-01,8.40937154536317574192164690194282988e-02
1.04380000000000000559552404411078896e-01,8.39929592769756430764355962922670426e-02
1.04390000000000010560441410234489013e-01,8.38850034205755028610735355553320140e-02
1.04399999999999992805754800428985618e-01,8.37792942739205379489033912400614105e-02
1.04410000000000002806643806252395734e-01,8.36758412587167081304728916046606985e-02
1.04419999999999985051957196446892340e-01,8.35746536569861337199112863426658375e-02
1.04429999999999995052846202270302456e-01,8.34733413070721244522505909896197729e-02
1.04440000000000005053735208093712572e-01,8.33656100625902422877129157715202758e-02
1.04450000000000001176836406102665933e-01,8.32601409971628975090593234251576936e-02
1.04459999999999997299937604111619294e-01,8.31569436284710315484657002804986703e-02
1.04470000000000007300826609935029410e-01,8.30560273314582998981407043247750342e-02
1.04480000000000003423927807943982771e-01,8.29541391179664030998575578660157206e-02
1.04489999999999999547029005952936132e-01,8.28466378354366093158778637396652482e-02
1.04500000000000009547918011776346248e-01,8.27414143879655878043653903647051356e-02
1.04509999999999991793231401970842853e-01,8.26384783903433058700919270611729837e-02
1.04520000000000001794120407794252969e-01,8.25378393114834927801527372464842817e-02
1.04529999999999997917221605803206330e-01,8.24353553066171337794106075754137426e-02
1.04539999999999994040322803812159691e-01,8.23280894138928548283978503304308885e-02
1.04549999999999990163424001821113052e-01,8.22231172022378572114142255639143552e-02
1.04560000000000000164313007644523168e-01,8.21204483846948501205617778522449034e-02
1.04569999999999996287414205653476529e-01,8.20200925252052817508840784326349124e-02
1.04580000000000006288303211476886645e-01,8.19169925580688229697936270050496122e-02
1.04590000000000002411404409485840006e-01,8.18099675625654602162203700766124207e-02
1.04599999999999998534505607494793367e-01,8.17052522875323884027446082154745603e-02
1.04610000000000008535394613318203483e-01,8.16028565454212913226112529254655121e-02
1.04619999999999990780708003512700088e-01,8.15027899962647616988340945432530715e-02
1.04630000000000000781597009336110204e-01,8.13990536470910431706704492431827717e-02
1.04639999999999996904698207345063565e-01,8.12922751375790201856456028669547346e-02
1.04650000000000006905587213168473681e-01,8.11878225847895637382065321876914472e-02
1.04659999999999989150900603362970287e-01,8.10857059017501216407779062245165178e-02
1.04669999999999999151789609186380403e-01,8.09859348456549023631004002887411336e-02
1.04679999999999995274890807195333764e-01,8.08815414398775562735005467332885398e-02
1.04690000000000005275779813018743880e-01,8.07750150883284090824010959260701328e-02
1.04700000000000001398881011027697241e-01,8.06708311301446787929309801687606909e-02
1.04709999999999997521982209036650602e-01,8.05689995801049567247143950702018665e-02
1.04720000000000007522871214860060718e-01,8.04695302936451595140573297832947478e-02
1.04730000000000003645972412869014079e-01,8.03644588958115655410736100453839223e-02
1.04739999999999999769073610877967440e-01,8.02581904592995742989141076557413631e-02
1.04749999999999995892174808886920800e-01,8.01542810568043109054827259458672456e-02
1.04760000000000005893063814710330917e-01,8.00527408060426576487494565596636341e-02
1.04770000000000002016165012719284277e-01,7.99535796617775693713038698595362457e-02
1.04779999999999998139266210728237638e-01,7.98478090692981552388549917059646429e-02
1.04789999999999994262367408737190999e-01,7.97418043919571945784767084474307389e-02
1.04800000000000004263256414560601115e-01,7.96381755969941125429764753392774985e-02
1.04809999999999986508569804755097721e-01,7.95369329062609092365670109940458624e-02
1.04819999999999996509458810578507837e-01,7.94380863749378787404288594374463033e-02
1.04830000000000006510347816401917953e-01,7.93315951116651229577428120450808656e-02
1.04840000000000002633449014410871314e-01,7.92258601267056317058813810657184448e-02
1.04849999999999998756550212419824675e-01,7.91225180839805745922333142587826362e-02
1.04859999999999994879651410428778036e-01,7.90215793106817118218217419795217412e-02
1.04870000000000004880540416252188152e-01,7.89230539635052424205328136978644971e-02
1.04880000000000001003641614261141513e-01,7.88158202731387452929666530514801729e-02
1.04890000000000011004530620084551629e-01,7.87103610049244483432747901894577226e-02
1.04899999999999993249844010279048234e-01,7.86073119541683114023882168726266799e-02
1.04910000000000003250733016102458350e-01,7.85066835546163187639554185585445385e-02
1.04919999999999985496046406296954956e-01,7.84080823351482378410822231101146477e-02
1.04929999999999995496935412120365072e-01,7.83004879048929552796022233324305319e-02
1.04940000000000005497824417943775188e-01,7.81953104710810869125741019711481744e-02
1.04950000000000001620925615952728549e-01,7.80925607492785366891745012368927741e-02
1.04959999999999997744026813961681910e-01,7.79922492810096650281861274551375981e-02
1.04970000000000007744915819785092026e-01,7.78929254487372420888326378227831035e-02
1.04980000000000003868017017794045387e-01,7.77856014611787367771664902385077866e-02
1.04989999999999999991118215802998748e-01,7.76807120749244632308612004962373866e-02
1.05000000000000009992007221626408864e-01,7.75782681186105506893721795134402829e-02
1.05009999999999992237320611820905469e-01,7.74782802427711096645864783603515560e-02
1.05020000000000002238209617644315585e-01,7.73782119616385600950163828420032872e-02
1.05029999999999984483523007838812191e-01,7.72711645015356174448275342786175131e-02
1.05039999999999994484412013662222307e-01,7.71665694737635083825238262373545244e-02
1.05050000000000004485301019485632423e-01,7.70644378213892248422692371104857009e-02
1.05060000000000000608402217494585784e-01,7.69647803051945574148238020391908939e-02
1.05069999999999996731503415503539145e-01,7.68639454450948260632320428296356289e-02
1.05080000000000006732392421326949261e-01,7.67571806930861498406613391956944070e-02
1.05090000000000002855493619335902622e-01,7.66528864348326862752711656699657610e-02
1.05099999999999998978594817344855983e-01,7.65510737292026185000609501442767267e-02
1.05110000000000008979483823168266099e-01,7.64517534484711984286657198780087617e-02
1.05119999999999991224797213362762704e-01,7.63501295780041926982298995824661508e-02
1.05130000000000001225686219186172821e-01,7.62436538129236873527875570351554117e-02
1.05139999999999997348787417195126181e-01,7.61396668377497067815312860474817181e-02
1.05149999999999993471888615204079542e-01,7.60381798285341557182745362891018808e-02
1.05159999999999989594989813213032903e-01,7.59392037702982881466632751567500055e-02
1.05169999999999999595878819036443019e-01,7.58367681493257789209746816988417181e-02
1.05179999999999995718980017045396380e-01,7.57305877505876154703473671605988502e-02
1.05190000000000005719869022868806496e-01,7.56269146770668094332331855471352321e-02
1.05200000000000001842970220877759857e-01,7.55257602233918687043297117506596939e-02
1.05209999999999997966071418886713218e-01,7.54271354885875823097129289228859280e-02
1.05220000000000007966960424710123334e-01,7.53238650605799344611390215988186446e-02
1.05229999999999990212273814904619940e-01,7.52179865106388869909757862000570030e-02
1.05240000000000000213162820728030056e-01,7.51146340649233270901077164645595307e-02
1.05249999999999996336264018736983417e-01,7.50138191380403388924340998808021976e-02
1.05260000000000006337153024560393533e-01,7.49155529442810140760721487310742737e-02
1.05269999999999988582466414754890138e-01,7.48114243284457949127468849407199113e-02
1.05279999999999998583355420578300254e-01,7.47058542153343606468488813098790910e-02
1.05289999999999994706456618587253615e-01,7.46028292337994284723344818139748341e-02
1.05300000000000004707345624410663731e-01,7.45023609198372659362177525945456652e-02
1.05310000000000000830446822419617092e-01,7.44044606042728508515194474723322590e-02
1.05319999999999996953548020428570453e-01,7.43250062634629333325941003197384299e-02
1.05330000000000006954437026251980569e-01,7.42741977834079561449929863931813335e-02
1.05340000000000003077538224260933930e-01,7.42224533549284466551982699286508486e-02
1.05349999999999999200639422269887291e-01,7.41475948361018042483554413840870351e-02
1.05359999999999995323740620278840652e-01,7.40753850672749930689444268497321612e-02
1.05370000000000005324629626102250768e-01,7.40058327313887301940020958112224864e-02
1.05380000000000001447730824111204129e-01,7.39389462533620025883267013769908006e-02
1.05389999999999997570832022120157490e-01,7.38747337958380778856531740036298862e-02
1.05399999999999993693933220129110850e-01,7.38132032550406783799629685511827926e-02
1.05410000000000003694822225952520967e-01,7.37543622567436483931636035595418661e-02
1.05419999999999985940135616147017572e-01,7.36982181523600371299480112986331096e-02
1.05429999999999995941024621970427688e-01,7.36447780151534279929668578929045680e-02
1.05440000000000005941913627793837804e-01,7.35940486365792434548752502732104325e-02
1.05450000000000002065014825802791165e-01,7.35460365227569929291438497823909762e-02
1.05459999999999998188116023811744526e-01,7.35007478910798953103783076300802795e-02
1.05469999999999994311217221820697887e-01,7.34581886669657851486579420836991201e-02
1.05480000000000004312106227644108003e-01,7.34183644807527499377024878371211557e-02
1.05490000000000000435207425653061364e-01,7.33812806647440542912299658668955584e-02
1.05500000000000010436096431476471480e-01,7.33469422504051265377808139535701645e-02
1.05509999999999992681409821670968086e-01,7.33153539657175733351041049011337853e-02
