x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
7.55999999999999943156581139191985130e+01,-8.03524763859909399130438752668669216e-01,-1.81885551912014991065133339783976870e-01,9.85410315771924390195572092452619966e-01,-2.45920042380243091989376088616960180e-01,-3.06342560745693176943697490080116885e-02,2.76554298454812409683745837625892418e-01,-1.33580237826834409101368658345379715e-01,3.54455920961176935798167724370260298e-01,-2.20875683134342526696799066025449623e-01,6.88594702048336478352937443899203461e-01,-6.93170459286385105884338762774993662e-01,4.57575723804862753140131887579499520e-03,3.07410515748525021471695168255844342e-01,-3.52991262658400563505194647876848654e-01,4.55807469098755420334994796210188343e-02,-4.01849359363268086729512695116516442e-01,9.06003470133113593028729193626321218e-01,-5.04154110769845506299216498509821580e-01,-1.21513013934485721856404438767640386e+01,2.26856609693774701731832649446133240e-14,2.57212697097865793263814875578708653e+00,1.94340247657174399468283206414085435e+00,1.89131660247367573926104708846319880e+00,6.21688627072143125123409184976379240e-01,1.65400933968586052118785989316433789e+00,8.13970089407398995020113706694693911e-01,1.94340247657174399468283206414085435e+00,1.18822408252096575866136124786547806e+00
7.57000000000000028421709430404007435e+01,-7.27771906566816933156809558240767853e-01,-2.54412483155561759046956717432861401e-01,9.82184389722378692203766275673603350e-01,-2.12929675669298171066604317387842454e-01,-6.71609802458335483162535619509318073e-02,2.80090655915131719382857879339696384e-01,-1.68763645992689024999844312636264122e-01,4.38801763569328836088924820515935030e-01,-2.70038117576639811089080507880241488e-01,8.24434262982841677528014433938468942e-01,-7.56506840344688873326194361204281962e-01,-6.79274226381528042018200727341825142e-02,3.51021142792834167344720934864043296e-01,-3.76365997854552558945358409270126350e-01,2.53448550617183916006374744060975411e-02,-2.95639942846966427662906903325508156e-01,7.74932783011401372986352657440981995e-01,-4.79292840164434945323445754115490835e-01,-1.24333856958082329402515142646734603e+01,2.27745454622537389194269964209887920e-14,2.64337403426793545350351956916683563e+00,1.95829320557999319568465755859367692e+00,1.81519307654808379465521348958033592e+00,6.60349078804093363865798137447111627e-01,1.65965781319645155537124166682712786e+00,8.84077282283130354645426971518168973e-01,1.95829320557999319568465755859367692e+00,1.10899411366610268445886239506183408e+00
7.57999999999999971578290569595992565e+01,-6.39295374303326284393531263343287426e-01,-3.32693922343711019604368507976227930e-01,9.71989296647037303997899771319490126e-01,-1.76089060288418930986431162156474134e-01,-1.05561356923615989577871105034987344e-01,2.81650417212034920564302267192385166e-01,-1.91587031759263171030528858765599371e-01,5.08363247713022456378310450064732793e-01,-3.16776215953759285347781591299705086e-01,9.40640375292604299882295422365756749e-01,-8.05163898556924174944058469303598444e-01,-1.35476476735680124938236953062154742e-01,3.83497716019519604806868856183576374e-01,-3.89421362889673885396838678162176069e-01,5.92364687015428058996982197861445761e-03,-1.56153051331929893730321705411921686e-01,6.11812517038861267974376400908444084e-01,-4.55659465706931374244054695496539660e-01,-1.25640063390711380630904159261262976e+01,2.29723023107270884942325648616534866e-14,2.70586656670505921646996366920248743e+00,1.96139726707807035047187075416162465e+00,1.72599574173969236389055983261407748e+00,7.05062707600221014930782569501577763e-01,1.65922452772387006717744098078585034e+00,9.57559306733411538305063242232977429e-01,1.96139726707807035047187075416162465e+00,1.03491596325384006292974576022096297e+00
7.59000000000000056843418860808014870e+01,-5.40705949419570033292982245985175329e-01,-4.14422483857288850828080171141863105e-01,9.55128433276858884121062417127013060e-01,-1.36741667198161885029277929389291947e-01,-1.44535929831367805524504581093884184e-01,2.81277597029529690553782510484101372e-01,-1.99340675945971051592197322849092077e-01,5.60536755739657664259285076124459758e-01,-3.61196079793686612667087753275941367e-01,1.02529461164312602243857171023576088e+00,-8.23460113959286221448559699029565639e-01,-2.01834497683839800990012011206192617e-01,4.00771637861808430983965278046944466e-01,-3.87340378111621641885041347463499040e-01,-1.34312597501867890989239305834303404e-02,2.71149623071237323172425492232042883e-03,4.30071489638361796451277283850422390e-01,-4.32782985869074169683001538772759774e-01,-1.25475682800442456255041179247200489e+01,2.28406975254826245089155389798389280e-14,2.69558256353932567294976351085241124e+00,1.94543914430729614944078329136108845e+00,1.62575009693514802123955227443717459e+00,7.50317469311821273169565406433671993e-01,1.65293535253741214360195808113455846e+00,1.02772988396117053448788429008987210e+00,1.94543914430729614944078329136108845e+00,9.62188116303792012117049843128144679e-01
7.60000000000000000000000000000000000e+01,-4.35406305701196922653728180481683453e-01,-4.96141335712618053588607074103046679e-01,9.31547641413814976242335254584705384e-01,-9.64482571754071172751897160040709580e-02,-1.82493115892740166176506692294816038e-01,2.78941373068147283451696408299814235e-01,-1.91076005158618501032566873462108870e-01,5.94393000003732841966487701468408848e-01,-4.03316994845114340933920828006875494e-01,1.07522269370302304359074734655765470e+00,-8.04790994584406346261383411015784687e-01,-2.70431699118616697329363935541866118e-01,4.02784796730847139381206697363572794e-01,-3.69314301958205363832994510464499524e-01,-3.34704947726417755482121868990578264e-02,1.60673492172910860762178281867133064e-01,2.48729542486574767143657464571904422e-01,-4.09403034659485627905835746439054506e-01,-1.23785614631989715483939562545856461e+01,2.33286866693319603801881156995817618e-14,2.62783751671244001046828334771984386e+00,1.90859004246530126170883274881389790e+00,1.51754831208141412598027211505397830e+00,7.92153119156450882636439394078544080e-01,1.64068623769592317462151105917297040e+00,1.08932626035365253987352956680574878e+00,1.90859004246530126170883274881389790e+00,8.87089060544902875542269050544371063e-01
7.60999999999999943156581139191985130e+01,-3.26587575883702958509304173688415142e-01,-5.74269480574087761123901728712942984e-01,9.00857056457790719633205902401334774e-01,-5.65621135566483913967632388716823110e-02,-2.17973072186422672617038125857995693e-01,2.74535185743071064013801364730606669e-01,-1.67893851572880431783471179944117679e-01,6.10883091949148106545372186930938352e-01,-4.42989240376267674761901006987396623e-01,1.09759299200519683305640232130688362e+00,-7.53012969373986736679783767818272654e-01,-3.44580022631210096376618553488607304e-01,3.93546014326359211739178458955346589e-01,-3.38586405349823113378828915543912066e-01,-5.49596089765360983603495434114193627e-02,2.98220781029511088698203650245486207e-01,8.51366058041651242740462312825227195e-02,-3.83357386833676212972249881528025285e-01,-1.20645096606219068835486041280091740e+01,2.26103204314392583970907064004487441e-14,2.57046577501280610084879874391658971e+00,1.85432277253385265290054403118859635e+00,1.40477610658180606205553841795877633e+00,8.28234462291908819059567608704438720e-01,1.62203862701554678789082986725680705e+00,1.14004895247056863871717960598761522e+00,1.85432277253385265290054403118859635e+00,8.05754617556158606306929914300462532e-01
7.62000000000000028421709430404007435e+01,-2.16347969110631345479954132661575417e-01,-6.45989017315787385190815699214705603e-01,8.62336986426418730670769831876258824e-01,-1.79107525644687377830940510706643170e-02,-2.49964512826013230177504195158118628e-01,2.67875265390481967960598246229713121e-01,-1.32572254984370867035861501458240797e-01,6.12358353358502526994412310218379652e-01,-4.79786098374131659958550808760716128e-01,1.10618029491783271914121454925775924e+00,-6.78617148493360428763801765372488054e-01,-4.27563146424472290377412783885266327e-01,3.79142630113182937784355943222012694e-01,-3.00469766091899892359004208023451322e-01,-7.86728640212830454253517351985462648e-02,4.01769860933585821834115029343638680e-01,-5.05966631157480044076862847043799591e-02,-3.51173197817837817426428744639275199e-01,-1.16815939919069590180455975314544048e+01,2.28693569029207376872173037083685594e-14,2.54680360187674701659652784205655163e+00,1.78907823131668057101703343497036406e+00,1.29027374652326338854719485262160228e+00,8.57603109992296766901207550568823638e-01,1.59618533210601364515498014646504119e+00,1.18049585154469852789616907404979041e+00,1.78907823131668057101703343497036406e+00,7.14016910196928205605207399199121692e-01
7.62999999999999971578290569595992565e+01,-1.05315563335944907935013475740428585e-01,-7.09630906682470148228126077837911154e-01,8.14946470018415056163139553578318746e-01,1.92900325989785105839890662399371946e-02,-2.77992425723865697821268775755643508e-01,2.58702393124887187237279709516637813e-01,-8.89299950191136412773569741740433770e-02,6.01768019744667109987827022208078691e-01,-5.12838024725553468710470048034614827e-01,1.11572523048164826234229204709291802e+00,-5.93268943922311623854512893720837187e-01,-5.22456286559336638487779153372076497e-01,3.65385482409157371578975166561085066e-01,-2.60061029831780142773700708819296588e-01,-1.05324452577377228805274457741772878e-01,4.63693167452112286257419589200825393e-01,-1.56386257615147681406791709150159834e-01,-3.07306909836964604850627880050681400e-01,-1.13437800090293540167252217543136794e+01,2.26510261584835273940618755588731602e-14,2.54495912881934185000479383577285366e+00,1.71955813998355655057004725696553593e+00,1.17581409267107202354349447996328626e+00,8.80250816455570441108609282523577490e-01,1.56188976140787246317992261763606501e+00,1.21288876613319490044718769721065129e+00,1.71955813998355655057004725696553593e+00,6.07584548185405432709125163767048785e-01
7.64000000000000056843418860808014870e+01,7.21247684867950337459159125253615571e-03,-7.64589385578986024163770641367962242e-01,7.57376908730306520789179050115405669e-01,5.53252610290734943912938277757997639e-02,-3.02022602304726178582416039390255455e-01,2.46697341275652684191122211615389111e-01,-4.13972789476057158266717855067524574e-02,5.81968045970086971584864290249931702e-01,-5.40570767022481255758192504743760075e-01,1.13751067311553547641730478285295390e+00,-5.06194229047119108962264705164997568e-01,-6.31316444068416367455040077687954025e-01,3.56311077946639695803111082052019768e-01,-2.20970597042189573510962778376337000e-01,-1.35340480904450122292148303675667023e-01,4.78628352491086398012506385406220214e-01,-2.35644159054728762488916313345871962e-01,-2.42984193436357635523590072060363346e-01,-1.12573429004429020894306745503854472e+01,2.19333769866475121516599619063129861e-14,2.55244203052376074034058035594751239e+00,1.65104977831478620175359055175401691e+00,1.06200982392919288295422730431827068e+00,8.96691106303170837995592602839209221e-01,1.51741360506838634300597107945234372e+00,1.23946260008244286280522220438668335e+00,1.65104977831478620175359055175401691e+00,4.83757962663861846768931091300714524e-01
7.65000000000000000000000000000000000e+01,1.22756094003857855631483900702977852e-01,-8.11005134292722856488311999486786125e-01,6.88249040288865000856828098783787954e-01,9.07611069433354181340279593840613780e-02,-3.22296121787894025261424833078735065e-01,2.31535014844558607127396873695608220e-01,4.98575014289268962358568203088519205e-03,5.55328805433853002453891874504041485e-01,-5.60314555576745692077477556535509381e-01,1.17601520244716594046224878633055126e+00,-4.23074016010993301058917727353327845e-01,-7.52941186436172639403331058977220673e-01,3.53388817785159411092936945276608008e-01,-1.85122052157868383681675435170466912e-01,-1.68266765627291027411261510106125304e-01,4.39100449226184440225810630191822793e-01,-2.94219786425913588082278250583545943e-01,-1.44880662800270852143532379608291511e-01,-1.20663020743302840109834050963399932e+01,2.17169551646488111937458688747027855e-14,2.54269171347123832258988593023444239e+00,1.58692709260879829113494036274545141e+00,9.48581105322145092808947177524396214e-01,9.07635423677440363934635784311363670e-01,1.46049073171751661087736587296476661e+00,1.26085455522650748497763064116730229e+00,1.58692709260879829113494036274545141e+00,3.50871956039397512948232034457657737e-01
7.65999999999999943156581139191985130e+01,2.42761786921377595153241604411789262e-01,-8.49422338939929842640522068941074369e-01,6.06660552018552247487280464529266378e-01,1.26145535798945491233526855035798445e-01,-3.39174975128473031851383788246025524e-01,2.13029439329527540617856933211162936e-01,4.42200493454647675295116817156416193e-02,5.23606869799904886620296616985293051e-01,-5.67826919145369654149808298701518756e-01,1.22428139940625946970056030213114610e+00,-3.46420049979447536559977137889735770e-01,-8.77861349426811933140583164241408260e-01,3.54571477282055463857411075684912721e-01,-1.53081446355027112865025691481431973e-01,-2.01490030927028350992385384203465558e-01,3.33467031727252083327523312197957700e-01,-3.38285282709808346833780388598237084e-01,4.81825098255626350625707640026434072e-03,-1.56009458925439987719840928548364900e+01,2.14744125933584909976501977853549108e-14,2.45352889838940125804562134843267645e+00,1.52882529142708463018572168721078146e+00,8.34979391547615728661551757293894551e-01,9.13789573500505627880842350238984559e-01,1.38852506688180862435171170508614518e+00,1.27425297844771101137348442565439803e+00,1.52882529142708463018572168721078146e+00,2.75579158442053606147629776547456463e-01
7.67000000000000028421709430404007435e+01,3.67114585995955690622144579111821281e-01,-8.80511293300216018694269341079853059e-01,5.13396707304260328072124761968012182e-01,1.61583004023282522443018642905092748e-01,-3.53027441028764919587160758172328265e-01,1.91444437005482397144142115268172819e-01,6.91086106164291232485587933041795259e-02,4.87972465661884416388804104075203051e-01,-5.57081076278313539637362897379967290e-01,1.25683616327482830320890720998410117e+00,-2.76375691747928907017595926462917638e-01,-9.80460471526899396191311283521181845e-01,3.52787586155722701834173981975967220e-01,-1.24471053938013310739439924039874175e-01,-2.28316532217709391094734057936077866e-01,1.51382247725501585606850083524890327e-01,-3.73292185776800410422640406247321743e-01,2.21909938051298824815790322722416465e-01,-2.40617980320390698611987545518786646e+01,2.13762228033344068998263201891025961e-14,3.15775062426554957672889143815505518e+00,1.47701703847237849923534855982147518e+00,7.21585384543610109739580956437808059e-01,9.15739311479300689687560103909690025e-01,1.29943930422821441760830549010577319e+00,1.27146737041850876861787321122319044e+00,1.47701703847237849923534855982147518e+00,3.98167508238334332166800797386602473e-01
7.67999999999999971578290569595992565e+01,4.92100021829261627521942324854745317e-01,-9.04868051334915926493520126726875404e-01,4.12768029505654298971577801872111936e-01,1.96204853127334469909488757461805932e-01,-3.64150215820817018711391405757683522e-01,1.67945362693482548801902648296816289e-01,7.22630589269322513876349808957313763e-02,4.49103493761159580959208174362107376e-01,-5.21366552688091832346843155258424308e-01,1.22864080430387424583981966716799761e+00,-2.11409188306830097319733594252681270e-01,-1.01723161599704414852008607291531297e+00,3.36111568103382899731714897990065123e-01,-9.82768135583878755347410169692738322e-02,-2.37834754544995024196973881020775883e-01,-9.60156982006764780971209551201567606e-02,-4.03607948387913581275112318988560822e-01,4.99623646588590059372233274108702886e-01,-3.29235030553011891463199845020426437e+01,2.15653097688633508991352429399599754e-14,6.37667589641809090108093959199737422e+00,1.43075019752918954231108726703471761e+00,6.11715689975444479714216850930912377e-01,9.13887205867416901288123860057348964e-01,1.19375181805572369883597344659527797e+00,1.23979344128071036399777458752863493e+00,1.43075019752918954231108726703471761e+00,6.63192573420079176870366826676139794e-01
7.69000000000000056843418860808014870e+01,6.09518530103337508286041180542342678e-01,-9.22872549311813030495057255994788986e-01,3.13354019208475522209016075452428494e-01,2.27982809174276647101920642867621085e-01,-3.72714970902027222104333749532406681e-01,1.44732161727750575002413106665726027e-01,4.95379235653031755486284085818537526e-02,4.07299729687550688805135408505782756e-01,-4.56837653252853864353763817088222900e-01,1.10281289853858679209138756255256170e+00,-1.48798835038257985501493782222897410e-01,-9.54014063500328806589893780329660870e-01,2.95313841338678942758751875463176366e-01,-7.30373862264074659975318369075224774e-02,-2.22276455112271476761220038555638685e-01,-3.53548263187011869976442786653782747e-01,-4.32415338565161711387911866936838708e-01,7.85963601752173581364354653590605566e-01,-3.47333824025105001309654539909388404e+01,2.22703216731099740089650602883108356e-14,7.41711736008511078980276885113570259e+00,1.38850002677747143023321677489961257e+00,5.13511289331260160519089684347091284e-01,9.08415207496540115708202827106653265e-01,1.07732424032552762653482839513748155e+00,1.17141318947099827783194756906078252e+00,1.38850002677747143023321677489961257e+00,9.55568026999930102930142314974764995e-01
7.70000000000000000000000000000000000e+01,7.09909440036972316150268704321175203e-01,-9.34589879538485016347050199132815050e-01,2.24680439501512700196781494811624295e-01,2.54612948043215241371569727500400158e-01,-3.78730884084505497033571751246146092e-01,1.24117936041290255662002023746687605e-01,3.74525218581354117684291291273633558e-03,3.62606101772165349069026874407522239e-01,-3.66351353957978890245869787320846493e-01,8.96061357364539312737978421585371164e-01,-8.50386961778213686171825594140308214e-02,-8.11022661186717944120795862171337009e-01,2.35285186682062191282237010934901512e-01,-4.69888404253924615783676067625768813e-02,-1.88296346256669729703869404172309735e-01,-5.47130161421923399562010077369357907e-01,-4.61603379516804510057676794136283460e-01,1.00873354093872790961968687150562548e+00,-2.85337319736557366578466599094099365e+01,2.21122764738225288691605550569157534e-14,4.26396620440679981370893457776841384e+00,1.34820244078541104206042769604272053e+00,4.38560659376263625106960815903555744e-01,8.99266371017129468563414731900307831e-01,9.61387651930142822025277178247483061e-01,1.07612304035424825601040084510009706e+00,1.34820244078541104206042769604272053e+00,1.20293318229046574822260332148302087e+00
7.70999999999999943156581139191985130e+01,7.88032671592032788194274164844129589e-01,-9.39713274143946880896403711340303883e-01,1.51680602551914092702129546496159247e-01,2.74917565205727986381888367240543859e-01,-3.82022088001418762542914737757909417e-01,1.07104522795690776161026370518308601e-01,-5.66766512468105784140725975708041892e-02,3.14950617573515668904648657035435498e-01,-2.58273966326705090490576059465221281e-01,6.67674597628203699419719044408720228e-01,-1.62703627663363371690426447749690566e-02,-6.51404234861867362250676399633747804e-01,1.71388019999235437605652184299840425e-01,-1.82211671126710898265892789983964244e-02,-1.53166852886564347779062905301429198e-01,-6.46249786353683407654670441662904288e-01,-4.91588998638544202176150085484500719e-01,1.13783878499222760983082052714738888e+00,-1.87417510825543557340111533449089620e+01,2.21875284762114865713415095635994780e-14,2.44169473532501985408784411812088602e+00,1.37350222763454709464501113726730997e+00,3.95725990286064096708691058597043631e-01,8.86153261244496168126645528935591531e-01,8.57845240306621609982913241390453159e-01,9.76448741245040660029175088978647810e-01,1.30751488793595353075358999964297667e+00,1.37350222763454709464501113726730997e+00
7.72000000000000028421709430404007435e+01,8.44300853892905048459121489283150357e-01,-9.37549992892851182947702223127768290e-01,9.32491389999461344885807338446039703e-02,2.89151629228223380997775825071969731e-01,-3.82221032604161367071640659890117580e-01,9.30694033759379860738648348190921080e-02,-1.23010457155196923878076754899309337e-01,2.64301272730527747791591991201052191e-01,-1.41290815575330823913515236302334344e-01,4.63796668623018810472214725224391597e-01,6.13014734616715950970243357334525777e-02,-5.25098142084690405569239060957840696e-01,1.15016389298423464787836541611587167e-01,1.51631471904912254926885195537089606e-02,-1.30179536488914690280525061165281358e-01,-6.70835158838314850749310304583568126e-01,-5.21123506811326162887754072310736540e-01,1.19195866564964101363706437689429003e+00,-1.34131424522783972985706668623606674e+01,2.10723410513715190492290598687025153e-14,2.47778439004064450218392127443890421e+00,1.47058393926973562601802102696304703e+00,3.85126831788585908109055162516402747e-01,8.68598432950143022312784706209308425e-01,7.74694477213298599564313682868363276e-01,8.90031682808162504889946302993735934e-01,1.26404935494921661295022770257330769e+00,1.47058393926973562601802102696304703e+00
7.72999999999999971578290569595992565e+01,8.82109552506217698360857105217776588e-01,-9.27047882091558236746288358236502267e-01,4.49383295853405383854312530187133291e-02,2.98281025694252916141836515343362010e-01,-3.78778157046883926714099093651236463e-01,8.04971313526310105722625783088198682e-02,-1.89453123090739891125343359166149171e-01,2.10842203355271990116244281441556077e-01,-2.13890802645320989909009222759999117e-02,2.98873918355894827781332997272059535e-01,1.50991816054813781914995139900125643e-01,-4.49865734410708609696328137172181639e-01,6.93099447513235993486923335483812380e-02,5.48715158622305158902781868352997826e-02,-1.24181460613554115238970520383666107e-01,-6.53320074890305095210827003236812460e-01,-5.47102236544625264386016931396535018e-01,1.20042231143493035959684393463333438e+00,-1.18820246357783262380891642351343762e+01,2.01567030318477511172332205188362518e-14,2.52903965721035339083830858890528522e+00,1.50949134854131767708677355389467668e+00,3.98795913508955152753501186701649232e-01,8.46005807706841527783181913343916783e-01,7.15329998989831783109713339532990702e-01,8.23317478063631005916358077262540847e-01,1.21555859969995055664507706062536649e+00,1.50949134854131767708677355389467668e+00
7.74000000000000056843418860808014870e+01,9.05262372487352320911104686841885871e-01,-9.06870820711907877723296397874056397e-01,1.60844822455555681219171103215752487e-03,3.03326529880457518242208383504604454e-01,-3.70993750371155862634922391339916974e-01,6.76672204906983443927140078362584290e-02,-2.53062811544999915426357168786120068e-01,1.55166809235676349078582470999047279e-01,9.78960023093235663477746977864785307e-02,1.69420876187832007549813455407494115e-01,2.55041449093334938028353165421223584e-01,-4.24462325281166945578166620828714353e-01,3.29626434400111910997725011327015521e-02,1.02138958893287637934529546823235113e-01,-1.35101602333298829034302047955921860e-01,-6.17088088061652694007210663146959192e-01,-5.64438584089254711958992663385000090e-01,1.18152667215090740596620332653194465e+00,-1.17286699853686201544533673768455628e+01,2.10828447764896198259002929414174714e-14,2.53046975402422923936432338301814673e+00,1.50291824356801337165924465707463957e+00,4.26846311857862372143336821021111110e-01,8.17769104021514597829656102780025359e-01,6.79671906663238305236925778533307885e-01,7.75727407417784140985770539325137986e-01,1.16018386694615777391560238116292717e+00,1.50291824356801337165924465707463957e+00
7.75000000000000000000000000000000000e+01,9.16892776564953121428402778048675386e-01,-8.75548840537081186904073430171216626e-01,-4.13439360278719345243293478774712304e-02,3.05104569552470329277455913029428155e-01,-3.58086475933571418555475021605142780e-01,5.29819063811010892780191085766616402e-02,-3.12679976125875462847891489215281715e-01,9.84709869716338708808381929134014683e-02,2.14208989154241591967053296301284376e-01,6.69655816542071776600496349691504968e-02,3.73709541161483279722074490899654836e-01,-4.40675122815690457382124125868802155e-01,3.55603467799171476878798021519645933e-03,1.57272319594217116750970387391494697e-01,-1.60828354272208831519758367606676225e-01,-5.74910597056051571917107638325592982e-01,-5.66245314894068641482145561204558813e-01,1.14115591195012021339925319953013822e+00,-1.19205512880573175626963688955584075e+01,2.03625541019439258260888593193416647e-14,2.53017102187662753215718083630230896e+00,1.45812127667764485754166125390110405e+00,4.61932180237254078860001549667275854e-01,7.83437412739254678678443886561282933e-01,6.65117334474324152668859856232293362e-01,7.44251812001764977571874765225135306e-01,1.09690199021128256889687319872673883e+00,1.45812127667764485754166125390110405e+00
7.75999999999999943156581139191985130e+01,9.19282660103053002702214336339081732e-01,-8.31731679443516744205163552663044679e-01,-8.75509806595362584970507836760483798e-02,3.04194463516519989941823520415703839e-01,-3.39315059462341345455596916600304931e-01,3.51205959458213555137733961855492936e-02,-3.68048562799689949820893593291081809e-01,4.26959957245807316292683022848076038e-02,3.25352567075109218191625291005676565e-01,-1.66163905511048944595850006301599216e-02,5.04159662510537195868225045298724206e-01,-4.87543271959432301408640044668561435e-01,-2.11320124329496833278598478759990096e-02,2.19063932995065597839065409297969419e-01,-1.97931920562115914511205561421955396e-01,-5.32724402956598626093909180781560645e-01,-5.44736826927100541937882255894278036e-01,1.07746122988369916803179143667582751e+00,-1.21503393468234727192722743893682491e+01,1.89345092027371254404834295457334565e-14,2.54261280223001260074986966926667593e+00,1.37879510790599043823538974835618054e+00,4.99806119742662492149577193298790931e-01,7.42963758074590358954250826107118128e-01,6.67301494907936738578054729493718572e-01,7.25731878718551866212687088791713023e-01,1.02623940043169394363507878052469169e+00,1.37879510790599043823538974835618054e+00
7.77000000000000028421709430404007435e+01,9.13979835121805944385117245612888973e-01,-7.74544653566762459903005433087084497e-01,-1.39435181555043484482111812525815141e-01,3.00976623485566270582338577084088609e-01,-3.14156072548000829079650031265506274e-01,1.31794490624345584973114541823675091e-02,-4.19301132531814966407169234634539876e-01,-9.47195168290613401927982519798631060e-03,4.28773084214721100426449059831927820e-01,-8.78374210987482152178863629272245510e-02,6.39652569692072500147531507324999229e-01,-5.51815148593324284929645144397772006e-01,-4.28524203100715852795430228568793881e-02,2.84316603150165311345622694722209948e-01,-2.41464182840093726066079671865315520e-01,-4.92766603518509141019510665115306725e-01,-4.93231233984980353870269294757778353e-01,9.85997837503489494889779959873072223e-01,-1.23298812598072927704251355862652417e+01,2.00042066858541906315424109416685629e-14,2.57268802508792668898246017760990116e+00,1.26795144767978042991025537311919132e+00,5.38337227155387708725244253125977095e-01,6.97051705322583343066844793923497322e-01,6.80976948441524336464668232709090869e-01,7.17648025708111530285485738580134404e-01,9.51142203232984892977297912720699624e-01,1.26795144767978042991025537311919132e+00
7.77999999999999971578290569595992565e+01,9.01958933033179574433177744509780290e-01,-7.03972373347558418240765920219569916e-01,-1.97986559685621156192411824290221400e-01,2.95678007326144933655882823091991735e-01,-2.82505036188413042343149341092169672e-01,-1.31729711377318913127334819988709939e-02,-4.66688406768375176989255973678506694e-01,-5.48551290462366661322198018672770458e-02,5.21543535814611843121475775545183927e-01,-1.51710027135053264506309250131883059e-01,7.69966582420965620942463062444204167e-01,-6.18256555285912356436153812312318869e-01,-6.29423201894946764488871114606395218e-02,3.47939676282750048839865401598106197e-01,-2.84997356093255372390978290137451846e-01,-4.55372701911982848734043580448455558e-01,-4.09106599663775456751449979142893255e-01,8.64479301575758305485493559591336151e-01,-1.24349579337076484586432911783049349e+01,1.95948583737777606001075959919627272e-14,2.61087040819827117100330406648251235e+00,1.13075941596789340400082972996530228e+00,5.76587257315109765241882852444692651e-01,6.47580612781642197470106973866807467e-01,7.00902638803493691518263974084831387e-01,7.18283975234977146230188423482558606e-01,8.77530238051968574764160002471128416e-01,1.13075941596789340400082972996530228e+00
7.79000000000000056843418860808014870e+01,8.83750843962534837177012326055614694e-01,-6.21103273319549488862326611259089521e-01,-2.62647570642985348314685714796536199e-01,2.88407500051163718265427786566616359e-01,-2.44820137357028031912320338015095264e-01,-4.35873626941356863531074485505691448e-02,-5.10439215400693788623191915355856264e-01,-9.03352578823934167433396066501431014e-02,6.00774473283087205366531522005398536e-01,-2.12170431619167348979404534865130815e-01,8.83821264038923948139914766049889916e-01,-6.71650832419756599160510231184756886e-01,-8.24458604231012289891310776729443033e-02,4.04040653970244560685263286675487851e-01,-3.21594793547143331696132209002528634e-01,-4.19864383520855641951209720679046444e-01,-2.96497097367759474645954643633340417e-01,7.16361480888615116597164364312373909e-01,-1.24691765426451141030028679779206868e+01,1.99170862527791197656439643678445478e-14,2.63034799439200892050786838947492239e+00,9.76786835809702084687240323217787515e-01,6.14245122670374192353856026278954208e-01,5.98029261034045343584822160140417457e-01,7.22520596968545957648615049316331810e-01,7.26690199371644862850783984916257377e-01,8.13620715027579686493012255733057471e-01,9.76786835809702084687240323217787515e-01
7.80000000000000000000000000000000000e+01,8.59529166691526218826878368335177926e-01,-5.28043551176468700389828095372721853e-01,-3.31485615515057518437050272962466329e-01,2.79179741385957780184732871984323397e-01,-2.02110105325935840665383896079349245e-01,-7.70696360600219395193489759040206120e-02,-5.50680264654859256674549623436565007e-01,-1.13578606928931939298052983409477790e-01,6.64258871583791195972602606845440486e-01,-2.72490243543911648613918094340687946e-01,9.72834949068880644776269883281712349e-01,-7.00344705524968996162351788941021802e-01,-1.02218312706640561120326011891389890e-01,4.47846982348696000867435085531398395e-01,-3.45628669642055439747109073639993638e-01,-3.84905349588412171218307990083707291e-01,-1.66767820041442538757407511659073865e-01,5.51673169629854709975715501742768204e-01,-1.24395026463122626569912654304062016e+01,1.98649311000592756224786894396280513e-14,2.61393302041347572455949505314504820e+00,8.21043632138581302582407848263569432e-01,6.51323737454519120034522819434699959e-01,5.53728987450785534090250609704244745e-01,7.42348103360526791261588381648471356e-01,7.42612384121301153308226328702107077e-01,7.67224378197823072749662945374325617e-01,8.21043632138581302582407848263569432e-01
7.80999999999999943156581139191985130e+01,8.29159725235709894672868190939632148e-01,-4.27442313182766845784002136727906607e-01,-4.01717412052943048888866054211736423e-01,2.67930351844051280253408655475697086e-01,-1.55728083721475942031013072291397024e-01,-1.12202268122575338222395583183344729e-01,-5.87373845468910251997278396852914881e-01,-1.23647912274017447013438163611102036e-01,7.11021757742927699010716560463413801e-01,-3.35598267573621046303101162453614222e-01,1.03491200610930931692449127844316619e+00,-6.99313738535688270621390115989550615e-01,-1.22992022750392711173213319978920477e-01,4.77449865781600349027678754200823172e-01,-3.54457843031207637854465434221888023e-01,-3.48525110681521072708800124419255671e-01,-3.58113304886958430821360035036395105e-02,3.84336441170216915790936127922882464e-01,-1.23406255091019102509974914028134663e+01,1.94691061631650612109116594452653112e-14,2.57804052436775874006888750347998359e+00,7.66440547870844099817393523110539788e-01,6.88003914094083189540663064428211736e-01,5.21632045425898464240715485910901632e-01,7.58105416252581280342033667053111860e-01,7.66440547870844099817393523110539788e-01,7.41829674758904874981467723293657613e-01,6.83514128692851378304225368731284996e-01
